Precinct	total_votes	votes|Pat Quinn	votes|Renato Mariotti	votes|Scott Drury	votes|Nancy Rotering	votes|Kwame Raoul	votes|Jesse Ruiz	votes|Sharon Fairley	votes|Aaron Goldstein
Leyden 45	104	33	5	17	8	24	5	7	5
Leyden 46	151	47	14	14	11	31	17	12	5
Leyden 47	98	27	3	10	8	20	15	10	5
Leyden 48	149	46	5	13	13	28	34	4	6
Leyden 49	210	68	10	15	18	54	19	18	8
Leyden 50	220	78	17	8	14	49	18	28	8
Lyons 1	42	8	0	4	9	8	0	13	0
Lyons 2	231	70	11	22	13	61	17	30	7
Lyons 3	173	38	9	16	13	69	18	6	4
Lyons 4	407	93	17	46	36	114	25	68	8
Lyons 5	216	52	12	28	22	58	9	33	2
Lyons 6	167	51	12	13	13	38	12	21	7
Lyons 7	280	59	11	23	16	111	16	38	6
Lyons 8	133	34	6	14	16	39	14	6	4
Lyons 9	368	78	13	48	42	81	8	90	8
Lyons 10	253	57	7	27	43	73	8	38	0
Lyons 11	250	38	15	29	45	58	3	56	6
Lyons 12	99	23	4	16	12	9	3	30	2
Lyons 13	78	24	1	0	6	39	4	4	0
Lyons 14	311	49	10	30	46	67	12	91	6
Lyons 15	333	53	20	40	38	63	11	99	9
Lyons 16	504	123	21	54	54	103	19	119	11
Lyons 17	103	18	10	13	9	26	7	19	1
Lyons 18	227	59	5	19	29	41	5	66	3
Lyons 19	208	52	4	12	26	76	16	15	7
Lyons 20	393	85	19	46	30	86	12	108	7
Lyons 21	436	73	22	47	55	86	11	132	10
Lyons 22	141	40	4	9	14	53	13	6	2
Lyons 23	265	77	12	31	32	44	19	37	13
Lyons 24	234	60	13	37	15	44	10	55	0
Lyons 25	211	48	9	24	23	58	18	27	4
Lyons 26	94	20	0	8	14	24	3	23	2
Lyons 27	114	21	7	20	16	23	4	22	1
Lyons 28	274	57	14	34	29	59	12	66	3
Lyons 29	148	51	11	17	15	20	21	11	2
Lyons 30	65	17	3	12	7	24	1	1	0
Lyons 31	244	57	7	47	24	53	7	42	7
Lyons 32	89	22	6	15	5	20	3	13	5
Lyons 33	88	25	3	12	14	27	4	1	2
Lyons 34	101	29	0	15	12	17	14	11	3
Lyons 35	145	32	5	31	13	32	12	15	5
Lyons 36	122	30	6	16	18	17	7	27	1
Lyons 37	147	32	2	10	14	63	16	8	2
Lyons 38	118	35	4	15	8	41	6	6	3
Lyons 39	279	56	7	22	39	44	16	86	9
Lyons 40	218	47	13	39	25	42	5	43	4
Lyons 41	127	36	6	21	19	21	7	15	2
Lyons 42	197	51	12	23	24	34	8	42	3
Lyons 43	240	42	15	36	24	54	7	58	4
Lyons 44	393	87	14	59	38	67	10	113	5
Lyons 45	355	90	15	31	42	75	28	61	13
Lyons 46	157	37	5	29	16	41	9	17	3
Lyons 47	273	51	9	35	40	57	13	61	7
Lyons 48	230	70	8	27	23	62	27	10	3
Lyons 49	155	51	7	27	11	33	6	17	3
Lyons 50	281	67	12	23	27	76	13	55	8
Lyons 51	169	47	6	16	18	46	19	15	2
Lyons 52	249	49	4	45	22	63	19	38	9
Lyons 53	208	50	11	41	12	51	4	35	4
Lyons 54	119	29	6	13	10	26	8	24	3
Lyons 55	240	59	9	34	23	34	4	73	4
Lyons 56	301	87	16	35	20	68	56	11	8
Lyons 57	231	54	5	12	18	67	56	10	9
Lyons 58	112	30	4	14	12	30	16	6	0
Lyons 59	143	49	0	7	9	47	23	7	1
Lyons 60	328	85	6	6	13	151	50	11	6
Lyons 61	228	62	16	30	30	46	8	35	1
Lyons 62	67	20	3	10	5	9	0	17	3
Lyons 63	227	51	10	32	23	53	9	44	5
Lyons 64	196	48	5	13	12	75	19	21	3
Lyons 65	267	81	12	41	23	54	23	25	8
Lyons 66	137	39	9	8	4	57	13	6	1
Lyons 67	218	52	6	14	18	61	29	36	2
Lyons 68	153	36	8	27	11	40	15	15	1
Lyons 69	332	93	10	52	36	65	6	61	9
Lyons 70	151	40	2	5	10	78	4	11	1
Lyons 71	86	29	4	12	8	17	11	2	3
Lyons 72	337	54	18	41	45	93	13	69	4
Lyons 73	232	66	5	28	30	45	8	49	1
Lyons 74	89	26	6	11	2	28	9	4	3
Lyons 75	139	41	3	19	11	40	14	11	0
Lyons 76	144	44	4	8	16	40	13	16	3
Lyons 77	117	35	2	16	11	29	16	7	1
Lyons 78	138	28	5	19	14	42	11	14	5
Maine 1	99	33	3	13	18	7	6	13	6
Maine 2	135	35	6	14	19	34	6	19	2
Maine 3	68	21	3	3	12	17	4	6	2
Maine 4	163	30	8	19	24	40	4	35	3
Maine 5	132	41	7	11	27	24	6	14	2
Maine 6	279	71	14	21	32	66	18	49	8
Maine 7	127	24	4	13	18	41	6	20	1
Maine 8	173	42	9	28	30	30	9	20	5
Maine 9	288	65	13	43	33	56	18	44	16
Maine 10	153	27	6	10	35	44	5	20	6
Maine 11	111	18	4	11	22	24	3	25	4
Maine 12	147	31	5	15	27	30	3	31	5
Maine 13	171	49	4	16	22	45	7	26	2
Maine 14	254	61	10	28	43	61	8	36	7
Maine 15	90	32	11	6	11	10	2	12	6
Maine 16	149	33	6	15	22	40	3	26	4
Maine 17	171	44	12	17	21	36	13	24	4
Maine 18	149	43	8	7	19	37	11	17	7
Maine 19	99	25	3	8	16	31	4	12	0
Maine 20	114	23	2	14	22	22	4	24	3
Maine 21	216	48	8	17	30	43	2	63	5
Maine 22	232	43	18	26	26	52	14	48	5
Maine 23	134	32	7	14	19	30	7	20	5
Maine 24	307	71	18	31	41	54	5	82	5
Maine 25	225	43	10	28	21	43	8	66	6
Maine 26	187	49	7	21	31	35	3	36	5
Maine 27	159	31	7	20	23	38	4	35	1
Maine 28	59	15	1	5	6	9	6	13	4
Maine 29	261	59	13	37	27	58	11	50	6
Maine 30	452	89	14	45	60	86	16	130	12
Maine 31	170	31	6	15	29	43	9	27	10
Maine 32	100	36	4	9	15	17	4	11	4
Maine 33	89	22	1	6	11	19	5	18	7
Maine 34	199	44	10	15	35	47	11	31	6
Maine 35	185	36	13	8	35	43	9	35	6
Maine 36	163	38	10	15	27	31	3	37	2
Maine 37	165	38	6	20	31	27	7	34	2
Maine 38	110	23	4	24	10	20	4	24	1
Maine 39	172	56	13	20	10	40	8	20	5
Maine 40	163	38	9	16	30	30	7	26	7
Maine 41	114	27	4	10	17	23	11	21	1
Maine 42	279	65	11	41	37	46	5	70	4
Maine 43	128	24	2	16	16	35	1	32	2
Maine 44	141	22	12	21	24	26	5	27	4
Maine 45	41	14	0	2	4	3	5	9	4
Maine 46	154	52	6	15	19	25	7	22	8
Maine 47	180	42	13	20	19	36	19	27	4
Maine 48	236	50	10	21	40	52	6	52	5
Maine 49	147	53	5	8	13	36	10	16	6
Maine 50	149	29	7	15	21	34	2	38	3
Maine 51	137	38	9	10	25	32	5	13	5
Maine 52	211	40	10	19	40	48	4	45	5
Maine 53	124	34	2	19	15	26	11	11	6
Maine 54	214	46	7	19	36	41	8	50	7
Maine 55	156	38	12	25	24	32	4	18	3
Maine 56	165	43	11	12	21	38	11	25	4
Maine 57	74	18	3	6	4	26	5	5	7
Maine 58	178	37	13	34	17	34	8	30	5
Maine 59	151	58	8	11	16	25	5	24	4
Maine 60	270	78	9	27	41	34	9	66	6
Maine 61	86	21	3	12	16	19	2	10	3
Maine 62	90	22	4	8	13	14	8	16	5
Maine 63	130	26	4	15	22	28	4	22	9
Maine 64	89	20	4	8	16	17	8	14	2
Maine 65	93	22	5	14	16	17	0	19	0
Maine 66	38	15	2	0	4	9	4	2	2
Maine 67	221	49	14	27	20	33	7	66	5
Maine 68	122	24	10	6	17	32	11	21	1
Maine 69	132	34	11	15	20	23	8	17	4
Maine 70	134	40	7	13	21	28	6	10	9
Maine 71	89	20	6	9	8	24	2	17	3
Maine 72	155	54	1	8	16	41	5	28	2
Maine 73	49	10	3	8	10	8	0	6	4
Maine 74	172	42	5	18	33	19	3	41	11
Maine 75	160	43	19	17	24	25	7	20	5
Maine 76	96	28	1	11	11	19	4	18	4
Maine 77	239	66	11	26	34	47	11	39	5
Maine 78	161	37	8	11	28	34	8	15	20
Maine 79	144	32	9	11	15	26	32	13	6
Maine 80	175	44	10	24	29	26	5	34	3
Maine 81	81	29	3	11	9	12	2	14	1
Maine 82	164	52	7	10	19	28	6	35	7
Maine 83	104	32	2	15	11	18	3	18	5
Maine 84	97	32	4	9	19	12	2	8	11
Maine 85	91	25	4	8	13	21	2	16	2
Maine 86	137	31	6	16	20	45	3	14	2
Maine 87	110	27	4	16	6	30	1	26	0
Maine 88	81	16	5	4	15	16	8	17	0
Maine 89	79	26	10	3	14	9	1	10	6
Maine 90	84	28	4	3	11	14	0	19	5
Maine 91	237	60	6	16	37	55	12	48	3
Maine 92	140	43	3	10	20	34	9	19	2
New Trier 1	384	33	20	55	145	48	7	64	12
New Trier 2	449	56	8	74	147	63	6	77	18
New Trier 3	309	44	19	35	52	66	10	75	8
New Trier 4	373	40	9	40	105	58	8	96	17
New Trier 5	222	22	8	20	81	26	7	53	5
New Trier 6	191	15	10	20	66	23	6	51	0
New Trier 7	268	32	8	28	92	38	7	58	5
New Trier 8	173	33	7	12	36	30	7	41	7
New Trier 9	247	32	10	29	72	30	15	55	4
New Trier 10	218	22	6	28	51	31	8	67	5
New Trier 11	264	38	8	32	69	36	10	65	6
New Trier 12	224	38	11	23	46	44	1	58	3
New Trier 13	366	50	11	44	72	94	13	61	21
New Trier 14	249	41	11	23	63	47	6	57	1
New Trier 15	342	53	11	44	54	69	9	88	14
New Trier 16	297	38	12	38	67	42	12	84	4
New Trier 17	309	54	8	25	65	49	11	79	18
New Trier 18	208	22	5	30	43	35	8	59	6
New Trier 19	105	16	7	10	18	21	4	26	3
New Trier 20	372	69	12	44	66	77	8	83	13
New Trier 21	380	54	19	26	105	70	3	75	28
New Trier 22	191	31	7	28	49	19	6	46	5
New Trier 23	262	48	10	31	62	36	12	59	4
New Trier 24	354	72	13	28	60	72	20	59	30
New Trier 25	231	39	4	26	56	43	3	57	3
New Trier 26	286	32	14	25	58	47	9	91	10
New Trier 27	353	55	11	23	79	44	12	118	11
New Trier 28	242	39	4	25	38	45	16	66	9
New Trier 29	251	40	11	28	48	45	8	63	8
New Trier 30	353	55	15	32	64	68	17	98	4
New Trier 31	336	51	15	35	61	68	7	89	10
New Trier 32	290	49	12	45	58	38	14	71	3
New Trier 33	405	55	14	31	72	80	22	116	15
New Trier 34	215	30	11	16	41	46	5	55	11
New Trier 35	201	25	4	28	57	25	3	54	5
New Trier 36	420	62	11	49	78	82	15	115	8
New Trier 37	334	61	9	26	57	60	18	96	7
New Trier 38	350	54	13	31	74	70	10	89	9
New Trier 39	230	32	6	33	44	55	9	44	7
New Trier 40	143	14	3	11	26	31	3	50	5
New Trier 41	185	31	6	27	40	27	5	46	3
Niles 1	258	63	10	30	48	59	9	31	8
Niles 2	218	67	7	21	30	48	7	24	14
Niles 3	305	59	8	38	50	63	11	64	12
Niles 4	130	32	8	11	13	37	7	8	14
Niles 5	139	30	6	8	16	18	5	30	26
Niles 6	184	43	8	22	25	35	8	36	7
Niles 7	304	68	9	16	49	89	12	35	26
Niles 8	150	24	7	10	22	32	4	32	19
Niles 9	156	43	4	20	29	36	4	18	2
Niles 10	227	64	10	15	29	70	7	24	8
Niles 11	131	30	4	16	22	22	5	31	1
Niles 12	148	38	6	5	22	43	10	15	9
Niles 13	194	49	13	17	28	55	7	22	3
Niles 14	349	78	13	23	32	91	21	57	34
Niles 15	263	67	13	22	23	68	14	39	17
Niles 16	287	53	5	22	36	95	8	54	14
Niles 17	336	74	18	25	48	75	8	69	19
Niles 18	193	42	4	18	27	56	5	26	15
Niles 19	315	61	9	18	51	73	9	67	27
Niles 20	202	48	15	14	22	61	13	22	7
Niles 21	446	81	13	23	69	123	9	100	28
Niles 22	222	61	9	13	26	71	7	24	11
Niles 23	269	53	8	17	41	65	9	51	25
Niles 24	277	62	8	13	39	80	12	40	23
Niles 25	177	39	8	7	25	60	7	22	9
Niles 26	237	47	7	24	33	50	12	52	12
Niles 27	171	51	6	12	18	52	5	18	9
Niles 28	353	58	7	44	46	77	15	84	22
Niles 29	180	40	3	13	30	29	8	26	31
Niles 30	177	54	8	16	15	31	4	28	21
Niles 31	316	86	10	30	29	69	12	54	26
Niles 32	118	24	4	7	21	35	4	15	8
Niles 33	315	52	8	14	49	96	15	54	27
Niles 34	232	50	1	19	36	66	7	37	16
Niles 35	267	72	7	30	32	67	8	28	23
Niles 36	177	25	4	6	14	81	14	30	3
Niles 37	260	63	8	19	30	77	13	31	19
Niles 38	387	90	19	33	71	80	11	61	22
Niles 39	276	54	6	24	36	78	7	61	10
Niles 40	119	20	3	9	15	36	7	25	4
Niles 41	277	73	12	18	41	78	9	27	19
Niles 42	230	62	11	17	34	63	13	19	11
Niles 43	243	80	7	20	47	42	9	31	7
Niles 44	320	75	12	26	45	78	12	60	12
Niles 45	245	50	5	13	32	73	9	42	21
Niles 46	247	61	6	21	31	48	6	39	35
Niles 47	176	29	6	19	19	34	2	40	27
Niles 48	205	47	11	19	22	54	10	32	10
Niles 49	507	75	15	31	59	175	11	118	23
Niles 50	246	70	15	21	18	64	13	34	11
Niles 51	121	26	6	11	18	26	2	20	12
Niles 52	190	52	7	20	21	47	5	25	13
Niles 53	324	62	13	19	61	81	8	62	18
Niles 54	161	30	6	15	23	38	12	27	10
Niles 55	199	34	9	14	30	46	7	41	18
Niles 56	278	62	13	23	43	54	8	56	19
Niles 57	273	66	17	25	42	67	7	33	16
Niles 58	240	47	17	24	31	69	8	29	15
Niles 59	357	93	12	42	40	89	14	58	9
Niles 60	335	91	5	18	51	88	9	40	33
Niles 61	309	74	15	19	42	94	9	38	18
Niles 62	172	50	13	13	22	41	9	16	8
Niles 63	386	69	10	32	48	114	19	82	12
Niles 64	343	71	18	30	40	85	7	57	35
Northfield 1	194	49	8	18	33	38	8	27	13
Northfield 2	207	43	9	22	36	32	7	51	7
Northfield 3	162	24	4	26	46	30	1	17	14
Northfield 4	180	34	14	17	36	29	5	42	3
Northfield 5	162	37	1	25	35	24	3	34	3
Northfield 6	201	36	8	29	28	34	10	52	4
Northfield 7	325	43	11	37	63	62	12	76	21
Northfield 8	182	26	12	28	25	29	10	42	10
Northfield 9	151	33	7	16	26	30	3	28	8
Northfield 10	193	48	7	26	36	27	2	37	10
Northfield 11	108	12	1	16	21	25	3	26	4
Northfield 12	396	69	16	57	70	75	14	86	9
Northfield 13	171	36	6	11	46	21	2	35	14
Northfield 14	210	46	10	22	48	21	5	50	8
Northfield 15	204	22	10	18	72	28	4	42	8
Northfield 16	250	28	9	24	66	44	6	58	15
Northfield 17	179	23	10	19	54	34	2	21	16
Northfield 18	315	54	10	27	73	59	8	71	13
Northfield 19	265	50	7	30	31	60	7	75	5
Northfield 20	217	28	15	24	58	31	3	48	10
Northfield 21	373	79	18	41	64	56	8	95	12
Northfield 22	266	44	12	21	77	41	4	43	24
Northfield 23	154	28	11	19	32	15	4	39	6
Northfield 24	209	50	9	31	31	38	3	43	4
Northfield 25	203	39	9	19	40	37	10	45	4
Northfield 26	211	41	8	16	39	43	8	41	15
Northfield 27	182	42	13	22	29	34	3	21	18
Northfield 28	316	37	9	43	90	48	7	64	18
Northfield 29	177	34	6	18	38	24	6	48	3
Northfield 30	298	59	21	33	26	57	10	86	6
Northfield 31	249	45	12	28	44	47	9	57	7
Northfield 32	296	47	13	33	80	39	6	59	19
Northfield 33	90	20	6	9	16	20	3	10	6
Northfield 34	197	40	5	21	47	31	4	43	6
Northfield 35	200	44	5	23	43	35	4	42	4
Northfield 36	153	26	5	20	34	34	5	25	4
Northfield 37	217	40	12	30	43	38	2	47	5
Northfield 38	221	37	9	29	24	51	9	54	8
Northfield 39	115	36	8	10	13	26	5	15	2
Northfield 40	123	14	3	15	32	26	5	20	8
Northfield 41	246	47	12	22	41	46	6	53	19
Northfield 42	181	34	9	17	27	39	8	43	4
Northfield 43	245	39	7	25	66	40	4	40	24
Northfield 44	213	44	4	28	36	45	3	46	7
Northfield 45	259	35	14	26	53	57	9	59	6
Northfield 46	313	56	7	36	74	50	8	74	8
Northfield 47	323	53	16	54	76	46	2	59	17
Northfield 48	218	38	10	34	35	37	3	50	11
Northfield 49	186	30	11	24	40	25	4	42	10
Northfield 50	195	36	5	17	58	37	9	24	9
Northfield 51	464	80	16	46	92	91	19	109	11
Northfield 52	263	38	8	31	56	45	4	71	10
Northfield 53	302	42	9	45	75	41	9	57	24
Northfield 54	186	30	10	33	57	20	6	19	11
Northfield 55	257	29	4	53	69	43	6	32	21
Northfield 56	281	62	12	20	62	51	4	60	10
Northfield 57	173	27	10	18	33	31	3	36	15
Northfield 58	124	7	7	18	42	15	5	25	5
Northfield 59	156	40	9	15	31	27	2	28	4
Northfield 60	326	44	9	34	88	39	7	83	22
Northfield 61	151	25	13	18	35	25	2	26	7
Northfield 62	198	30	7	18	53	31	6	41	12
Norwood Park 1	174	63	10	20	12	32	10	22	5
Norwood Park 2	230	72	13	25	27	51	14	20	8
Norwood Park 3	202	49	8	31	17	34	12	45	6
Norwood Park 4	231	77	20	16	28	37	11	31	11
Norwood Park 5	202	66	13	26	34	28	15	16	4
Norwood Park 6	245	92	15	27	20	47	10	26	8
Norwood Park 7	186	70	14	20	18	33	7	18	6
Norwood Park 8	112	46	9	11	8	17	6	11	4
Norwood Park 9	142	67	3	22	11	23	2	10	4
Norwood Park 10	193	73	19	24	17	32	11	14	3
Norwood Park 11	291	69	12	31	48	56	2	67	6
Norwood Park 12	163	60	11	14	24	31	8	11	4
Norwood Park 13	142	60	12	17	19	17	5	10	2
Norwood Park 14	158	34	10	18	15	32	15	33	1
Norwood Park 15	138	51	10	14	10	37	7	8	1
Norwood Park 16	127	45	10	15	15	19	12	4	7
Norwood Park 17	197	63	23	20	22	36	11	17	5
Oak Park 1	319	64	8	14	20	129	9	71	4
Oak Park 2	518	78	22	33	40	166	16	148	15
Oak Park 3	582	108	17	28	56	188	20	147	18
Oak Park 4	452	79	15	31	23	154	19	119	12
Oak Park 5	519	101	14	21	51	145	13	153	21
Oak Park 6	458	104	20	12	40	166	20	84	12
Oak Park 7	327	59	21	13	44	89	8	79	14
Oak Park 8	458	72	17	14	18	182	15	115	25
Oak Park 9	264	45	12	15	21	93	10	63	5
Oak Park 10	468	70	26	12	43	170	16	116	15
Oak Park 11	368	61	12	19	28	144	11	89	4
Oak Park 12	205	31	6	13	17	73	8	51	6
Oak Park 13	399	72	15	11	24	156	28	78	15
Oak Park 14	478	77	10	32	49	139	14	146	11
Oak Park 15	545	98	24	21	44	223	13	106	16
Oak Park 16	650	146	25	24	43	179	23	190	20
Oak Park 17	624	115	27	33	48	170	16	192	23
Oak Park 18	366	53	13	27	34	108	8	108	15
Oak Park 19	425	74	13	26	34	159	16	84	19
Oak Park 20	535	92	16	28	55	177	13	130	24
Oak Park 21	265	40	8	11	24	112	4	59	7
Oak Park 22	254	55	10	7	20	97	12	49	4
Oak Park 23	393	82	15	19	34	123	11	93	16
Oak Park 24	320	44	14	15	34	91	9	104	9
Oak Park 25	401	77	26	14	27	150	12	79	16
Oak Park 26	415	70	10	25	33	104	17	141	15
Oak Park 27	131	22	2	4	11	47	7	33	5
Oak Park 28	460	83	17	17	42	178	17	90	16
Oak Park 29	433	97	21	10	47	120	17	104	17
Oak Park 30	503	84	11	26	39	221	13	84	25
Oak Park 31	693	105	33	37	65	234	18	163	38
Oak Park 32	297	51	10	19	28	100	13	71	5
Oak Park 33	372	88	11	10	27	167	13	52	4
Oak Park 34	329	56	9	23	26	114	17	75	9
Oak Park 35	491	78	29	24	43	144	18	146	9
Oak Park 36	522	111	24	30	49	126	20	144	18
Oak Park 37	240	59	8	12	19	71	6	57	8
Orland 1	230	78	9	24	24	57	7	28	3
Orland 2	209	66	13	31	19	38	6	34	2
Orland 3	105	25	4	10	7	45	4	6	4
Orland 4	129	36	5	22	15	33	4	10	4
Orland 5	111	30	6	11	20	34	4	5	1
Orland 6	118	30	9	14	7	25	13	16	4
Orland 7	100	37	4	18	6	26	4	5	0
Orland 8	164	45	11	27	12	47	11	7	4
Orland 9	201	56	11	32	26	46	12	15	3
Orland 10	185	46	12	29	31	35	6	24	2
Orland 11	122	47	1	10	14	24	9	17	0
Orland 12	75	24	2	9	7	22	2	8	1
Orland 13	239	75	14	27	25	66	4	25	3
Orland 14	171	42	6	18	20	50	3	26	6
Orland 15	196	55	13	19	15	46	2	39	7
Orland 16	134	38	6	21	14	28	6	16	5
Orland 17	126	40	3	13	6	42	5	16	1
Orland 18	244	71	7	32	30	56	11	31	6
Orland 19	127	37	7	18	7	30	5	21	2
Orland 20	72	21	3	8	6	20	5	9	0
Orland 21	212	69	7	30	22	44	7	30	3
Orland 22	173	49	5	19	26	40	9	24	1
Orland 23	155	40	6	38	12	31	4	21	3
Orland 24	155	37	7	26	17	34	6	27	1
Orland 25	292	75	15	30	30	83	13	42	4
Orland 26	161	45	8	27	16	40	7	14	4
Orland 27	123	35	10	18	15	26	3	13	3
Orland 28	112	29	12	14	9	34	5	9	0
Orland 29	194	56	8	32	14	49	9	24	2
Orland 30	99	35	4	9	14	24	3	9	1
Orland 31	114	36	4	10	15	28	6	15	0
Orland 32	97	32	6	12	10	18	2	16	1
Orland 33	133	32	7	20	12	34	4	21	3
Orland 34	192	51	5	28	23	54	8	23	0
Orland 35	204	64	10	17	23	52	6	26	6
Orland 36	229	64	9	25	26	70	18	15	2
Orland 37	254	90	10	40	27	54	6	25	2
Orland 38	81	25	2	8	10	22	3	6	5
Orland 39	150	40	8	23	16	36	9	16	2
Orland 40	173	58	9	20	21	37	5	21	2
Orland 41	155	47	7	35	19	25	5	15	2
Orland 42	214	62	14	26	29	44	7	27	5
Orland 43	188	46	6	25	31	42	9	28	1
Orland 44	140	39	5	33	14	37	4	8	0
Orland 45	175	51	10	22	17	48	8	17	2
Orland 46	138	48	8	17	8	37	3	15	2
Orland 47	223	61	8	29	23	55	14	27	6
Orland 48	169	41	6	14	22	48	9	23	6
Orland 49	114	36	2	8	12	30	7	18	1
Orland 50	140	45	5	10	15	42	8	11	4
Orland 51	223	51	1	42	25	49	11	42	2
Orland 52	182	56	8	33	26	31	9	18	1
Orland 53	218	52	17	36	19	42	8	41	3
Orland 54	216	51	6	28	34	41	7	43	6
Orland 55	166	34	4	27	12	49	4	35	1
Orland 56	134	39	3	26	8	31	5	18	4
Orland 57	170	60	2	35	15	35	1	19	3
Orland 58	193	53	5	39	25	44	7	20	0
Orland 59	173	49	4	26	16	47	12	16	3
Orland 60	138	35	8	14	17	41	4	19	0
Orland 61	152	36	4	15	18	47	7	24	1
Orland 62	183	51	7	27	21	36	11	27	3
Orland 63	188	51	9	23	18	48	6	28	5
Orland 64	211	67	13	39	14	48	9	19	2
Orland 65	167	46	7	36	25	30	8	13	2
Orland 66	172	41	6	28	20	54	2	18	3
Orland 67	99	23	6	15	12	31	2	9	1
Orland 68	104	29	4	13	17	25	4	11	1
Orland 69	119	24	3	7	12	58	5	7	3
Orland 70	197	62	9	31	21	50	5	15	4
Orland 71	168	38	5	33	22	30	13	25	2
Orland 72	159	50	10	19	9	41	6	16	8
Orland 73	198	51	7	20	23	54	6	30	7
Orland 74	132	38	7	16	20	38	2	11	0
Orland 75	209	61	7	35	24	43	8	27	4
Palatine 1	119	25	4	11	20	24	5	25	5
Palatine 2	217	42	8	10	33	50	6	63	5
Palatine 3	99	13	5	14	10	19	2	33	3
Palatine 4	71	15	9	4	15	14	3	6	5
Palatine 5	221	45	8	30	33	58	4	38	5
Palatine 6	195	34	7	13	34	50	15	40	2
Palatine 7	194	44	7	15	24	43	8	43	10
Palatine 8	192	37	10	13	33	46	6	42	5
Palatine 9	157	20	8	10	16	51	5	39	8
Palatine 10	154	25	6	28	21	22	7	45	0
Palatine 11	133	31	6	10	15	36	3	29	3
Palatine 12	118	16	10	13	19	27	5	27	1
Palatine 13	160	41	9	16	18	38	7	27	4
Palatine 14	164	26	2	19	21	47	6	33	10
Palatine 15	169	33	5	10	36	41	9	30	5
Palatine 16	89	27	4	7	10	19	9	8	5
Palatine 17	200	42	9	13	29	44	4	55	4
Palatine 18	141	19	6	21	20	30	3	36	6
Palatine 19	173	40	10	15	23	35	4	42	4
Palatine 20	126	30	9	7	14	39	11	12	4
Palatine 21	196	51	11	17	24	48	13	27	5
Palatine 22	166	25	4	10	30	42	4	51	0
Palatine 23	94	18	3	16	8	11	3	34	1
Palatine 24	177	38	10	17	21	48	4	36	3
Palatine 25	153	29	4	17	17	35	8	39	4
Palatine 26	215	44	11	24	29	61	4	41	1
Palatine 27	113	26	8	8	13	27	7	20	4
Palatine 28	129	27	5	17	27	21	5	24	3
Palatine 29	208	45	10	23	27	37	12	47	7
Palatine 30	146	30	10	21	25	33	4	18	5
Palatine 31	140	17	7	15	17	38	4	38	4
Palatine 32	133	31	3	9	19	24	8	36	3
Palatine 33	97	17	7	9	10	27	7	17	3
Palatine 34	188	31	10	21	22	43	2	53	6
Palatine 35	170	31	8	13	25	43	6	41	3
Palatine 36	141	20	6	15	12	38	8	39	3
Palatine 37	188	39	5	18	27	52	9	32	6
Palatine 38	123	14	10	19	18	19	1	37	5
Palatine 39	232	51	13	24	35	51	12	39	7
Palatine 40	228	44	8	22	33	52	7	57	5
Palatine 41	202	43	9	20	33	39	6	52	0
Palatine 42	206	42	7	19	33	37	3	56	9
Palatine 43	170	27	13	17	22	43	4	41	3
Palatine 44	141	34	6	8	17	29	7	37	3
Palatine 45	121	21	6	12	7	27	2	40	6
Palatine 46	189	30	7	17	33	50	8	38	6
Palatine 47	170	30	5	18	33	40	12	29	3
Palatine 48	149	21	11	27	16	25	4	41	4
Palatine 49	107	14	2	15	19	19	3	30	5
Palatine 50	248	51	7	28	43	41	3	73	2
Palatine 51	97	17	5	12	16	25	4	15	3
Palatine 52	135	25	2	17	22	29	2	36	2
Palatine 53	144	27	5	23	20	36	5	28	0
Palatine 54	262	56	4	22	37	46	11	82	4
Palatine 55	106	16	6	6	15	25	4	30	4
Palatine 56	161	31	4	12	27	39	5	36	7
Palatine 57	253	47	14	24	32	65	6	55	10
Palatine 58	137	31	6	18	21	34	3	20	4
Palatine 59	233	45	6	23	41	59	6	47	6
Palatine 60	150	41	1	14	21	31	8	25	9
Palatine 61	85	26	1	10	3	29	3	9	4
Palatine 62	118	21	13	9	16	30	2	23	4
Palatine 63	161	34	11	13	21	37	9	32	4
Palatine 64	145	35	5	14	23	33	6	23	6
Palatine 65	132	25	4	16	18	31	8	25	5
Palatine 66	173	47	7	15	18	47	21	17	1
Palatine 67	78	12	2	13	19	14	1	16	1
Palatine 68	117	20	6	12	20	23	5	30	1
Palatine 69	139	35	9	15	24	25	5	20	6
Palos 1	105	25	1	17	12	21	5	20	4
Palos 2	139	29	6	24	23	26	3	26	2
Palos 3	161	46	13	26	18	26	3	24	5
Palos 4	127	29	8	13	13	40	8	12	4
Palos 5	147	60	3	18	13	20	14	17	2
Palos 6	76	20	3	5	10	19	8	10	1
Palos 7	190	70	4	30	16	48	11	9	2
Palos 8	69	24	4	10	8	13	3	6	1
Palos 9	123	29	5	23	16	23	7	19	1
Palos 10	192	41	7	28	28	48	5	32	3
Palos 11	162	50	1	35	14	28	2	29	3
Palos 12	178	48	8	23	22	49	9	16	3
Palos 13	145	45	5	21	14	28	4	26	2
Palos 14	117	33	4	24	14	27	4	7	4
Palos 15	170	41	5	20	23	50	5	24	2
Palos 16	245	59	11	45	15	56	7	50	2
Palos 17	234	70	12	23	27	49	27	23	3
Palos 18	202	72	13	21	15	54	11	14	2
Palos 19	246	82	11	38	17	51	19	23	5
Palos 20	201	60	3	35	17	47	12	25	2
Palos 21	121	36	6	18	15	28	6	12	0
Palos 22	39	7	7	8	4	10	1	1	1
