Precinct	total_votes	votes|Karen A. Yarbrough
Rich 40	497	497
Rich 41	364	364
Rich 42	518	518
Rich 43	622	622
Rich 44	421	421
Rich 45	691	691
Rich 46	812	812
Rich 47	820	820
Rich 48	601	601
Rich 49	488	488
Rich 50	200	200
Rich 51	496	496
River Forest 1	692	692
River Forest 2	417	417
River Forest 3	523	523
River Forest 4	607	607
River Forest 5	391	391
River Forest 6	365	365
River Forest 7	524	524
River Forest 8	680	680
Riverside 1	505	505
Riverside 2	48	48
Riverside 3	318	318
Riverside 4	585	585
Riverside 5	331	331
Riverside 6	382	382
Riverside 7	321	321
Riverside 8	537	537
Riverside 9	372	372
Riverside 10	497	497
Riverside 11	591	591
Riverside 12	316	316
Riverside 13	451	451
Schaumburg 1	683	683
Schaumburg 2	604	604
Schaumburg 3	387	387
Schaumburg 4	273	273
Schaumburg 5	237	237
Schaumburg 6	348	348
Schaumburg 7	303	303
Schaumburg 8	329	329
Schaumburg 9	360	360
Schaumburg 10	275	275
Schaumburg 11	335	335
Schaumburg 12	414	414
Schaumburg 13	294	294
Schaumburg 14	417	417
Schaumburg 15	374	374
Schaumburg 16	457	457
Schaumburg 17	389	389
Schaumburg 18	373	373
Schaumburg 19	315	315
Schaumburg 20	298	298
Schaumburg 21	512	512
Schaumburg 22	483	483
Schaumburg 23	430	430
Schaumburg 24	462	462
Schaumburg 25	410	410
Schaumburg 26	452	452
Schaumburg 27	367	367
Schaumburg 28	502	502
Schaumburg 29	470	470
Schaumburg 30	353	353
Schaumburg 31	530	530
Schaumburg 32	512	512
Schaumburg 33	326	326
Schaumburg 34	505	505
Schaumburg 35	296	296
Schaumburg 36	274	274
Schaumburg 37	275	275
Schaumburg 38	398	398
Schaumburg 39	575	575
Schaumburg 40	342	342
Schaumburg 41	339	339
Schaumburg 42	474	474
Schaumburg 43	365	365
Schaumburg 44	517	517
Schaumburg 45	426	426
Schaumburg 46	285	285
Schaumburg 47	351	351
Schaumburg 48	299	299
Schaumburg 49	292	292
Schaumburg 50	275	275
Schaumburg 51	347	347
Schaumburg 52	514	514
Schaumburg 53	389	389
Schaumburg 54	442	442
Schaumburg 55	324	324
Schaumburg 56	425	425
Schaumburg 57	479	479
Schaumburg 58	241	241
Schaumburg 59	466	466
Schaumburg 60	314	314
Schaumburg 61	588	588
Schaumburg 62	506	506
Schaumburg 63	340	340
Schaumburg 64	351	351
Schaumburg 65	317	317
Schaumburg 66	338	338
Schaumburg 67	387	387
Schaumburg 68	356	356
Schaumburg 69	329	329
Schaumburg 70	295	295
Schaumburg 71	375	375
Schaumburg 72	346	346
Schaumburg 73	437	437
Schaumburg 74	311	311
Schaumburg 75	329	329
Schaumburg 76	354	354
Schaumburg 77	529	529
Schaumburg 78	348	348
Stickney 1	173	173
Stickney 2	300	300
Stickney 3	538	538
Stickney 4	417	417
Stickney 5	448	448
Stickney 6	509	509
Stickney 7	225	225
Stickney 8	348	348
Stickney 9	342	342
Stickney 10	450	450
Stickney 11	390	390
Stickney 12	383	383
Stickney 13	327	327
Stickney 14	433	433
Stickney 15	428	428
Stickney 16	466	466
Stickney 17	266	266
Stickney 18	199	199
Stickney 19	309	309
Stickney 20	316	316
Thornton 1	270	270
Thornton 2	210	210
Thornton 3	403	403
Thornton 4	543	543
Thornton 5	337	337
Thornton 6	589	589
Thornton 7	447	447
Thornton 8	443	443
Thornton 9	275	275
Thornton 10	416	416
Thornton 11	233	233
Thornton 12	345	345
Thornton 13	371	371
Thornton 14	440	440
Thornton 15	430	430
Thornton 16	378	378
Thornton 17	465	465
Thornton 18	539	539
Thornton 19	489	489
Thornton 20	252	252
Thornton 21	625	625
Thornton 22	417	417
Thornton 23	395	395
Thornton 24	467	467
Thornton 25	411	411
Thornton 26	404	404
Thornton 27	574	574
Thornton 28	331	331
Thornton 29	264	264
Thornton 30	253	253
Thornton 31	120	120
Thornton 32	325	325
Thornton 33	417	417
Thornton 34	671	671
Thornton 35	644	644
Thornton 36	224	224
Thornton 37	466	466
Thornton 38	626	626
Thornton 39	349	349
Thornton 40	321	321
Thornton 41	303	303
Thornton 42	303	303
Thornton 43	332	332
Thornton 44	305	305
Thornton 45	401	401
Thornton 46	500	500
Thornton 47	313	313
Thornton 48	418	418
Thornton 49	232	232
Thornton 50	339	339
Thornton 51	327	327
Thornton 52	456	456
Thornton 53	305	305
Thornton 54	692	692
Thornton 55	323	323
Thornton 56	404	404
Thornton 57	278	278
Thornton 58	477	477
Thornton 59	323	323
Thornton 60	282	282
Thornton 61	292	292
Thornton 62	126	126
Thornton 63	225	225
Thornton 64	427	427
Thornton 65	503	503
Thornton 66	694	694
Thornton 67	532	532
Thornton 68	418	418
Thornton 69	321	321
Thornton 70	223	223
Thornton 71	244	244
Thornton 72	443	443
Thornton 73	635	635
Thornton 74	475	475
Thornton 75	434	434
Thornton 76	486	486
Thornton 77	675	675
Thornton 78	485	485
Thornton 79	559	559
Thornton 80	412	412
Thornton 81	414	414
Thornton 82	300	300
Thornton 83	599	599
Thornton 84	617	617
Thornton 85	404	404
Thornton 86	401	401
Thornton 87	634	634
Thornton 88	444	444
Thornton 89	622	622
Thornton 90	485	485
Thornton 91	456	456
Thornton 92	487	487
Thornton 93	314	314
Thornton 94	526	526
Thornton 95	337	337
Thornton 96	342	342
Thornton 97	174	174
Thornton 98	157	157
Thornton 99	368	368
Thornton 100	269	269
Thornton 101	384	384
Thornton 102	243	243
Thornton 103	254	254
Thornton 104	170	170
Thornton 105	401	401
Thornton 106	313	313
Thornton 107	636	636
Thornton 108	244	244
Thornton 109	312	312
Thornton 110	281	281
Thornton 111	322	322
Thornton 112	227	227
Thornton 113	214	214
Thornton 114	417	417
Thornton 115	451	451
Thornton 116	468	468
Thornton 117	471	471
Thornton 118	421	421
Thornton 119	420	420
Thornton 120	721	721
Thornton 121	349	349
Thornton 122	593	593
Thornton 123	319	319
Wheeling 1	370	370
Wheeling 2	286	286
Wheeling 3	421	421
Wheeling 4	291	291
Wheeling 5	412	412
Wheeling 6	264	264
Wheeling 7	592	592
Wheeling 8	288	288
Wheeling 9	323	323
Wheeling 10	520	520
Wheeling 11	498	498
Wheeling 12	519	519
Wheeling 13	327	327
Wheeling 14	321	321
Wheeling 15	355	355
Wheeling 16	159	159
Wheeling 17	373	373
Wheeling 18	372	372
Wheeling 19	558	558
Wheeling 20	456	456
Wheeling 21	270	270
Wheeling 22	495	495
Wheeling 23	344	344
Wheeling 24	300	300
Wheeling 25	550	550
Wheeling 26	590	590
Wheeling 27	623	623
Wheeling 28	526	526
Wheeling 29	236	236
Wheeling 30	535	535
Wheeling 31	281	281
Wheeling 32	270	270
Wheeling 33	224	224
Wheeling 34	520	520
Wheeling 35	378	378
Wheeling 36	625	625
Wheeling 37	505	505
Wheeling 38	477	477
Wheeling 39	463	463
Wheeling 40	431	431
Wheeling 41	652	652
Wheeling 42	525	525
Wheeling 43	390	390
Wheeling 44	455	455
Wheeling 45	350	350
Wheeling 46	634	634
Wheeling 47	329	329
Wheeling 48	348	348
Wheeling 49	524	524
Wheeling 50	354	354
Wheeling 51	454	454
Wheeling 52	370	370
Wheeling 53	443	443
Wheeling 54	434	434
Wheeling 55	430	430
Wheeling 56	368	368
Wheeling 57	462	462
Wheeling 58	310	310
Wheeling 59	454	454
Wheeling 60	335	335
Wheeling 61	451	451
Wheeling 62	478	478
Wheeling 63	319	319
Wheeling 64	623	623
Wheeling 65	547	547
Wheeling 66	506	506
Wheeling 67	287	287
Wheeling 68	241	241
Wheeling 69	421	421
Wheeling 70	564	564
Wheeling 71	637	637
Wheeling 72	416	416
Wheeling 73	431	431
Wheeling 74	307	307
Wheeling 75	421	421
Wheeling 76	500	500
Wheeling 77	176	176
Wheeling 78	636	636
Wheeling 79	379	379
Wheeling 80	340	340
Wheeling 81	336	336
Wheeling 82	576	576
Wheeling 83	638	638
Wheeling 84	546	546
Wheeling 85	319	319
Wheeling 86	481	481
Wheeling 87	396	396
Wheeling 88	485	485
Wheeling 89	270	270
Wheeling 90	397	397
Wheeling 91	534	534
Wheeling 92	629	629
Worth 1	226	226
Worth 2	431	431
Worth 3	396	396
Worth 4	608	608
Worth 5	387	387
Worth 6	394	394
Worth 7	297	297
Worth 8	487	487
Worth 9	437	437
Worth 10	521	521
Worth 11	405	405
Worth 12	261	261
Worth 13	454	454
Worth 14	391	391
Worth 15	551	551
Worth 16	479	479
Worth 17	471	471
Worth 18	232	232
Worth 19	395	395
Worth 20	309	309
Worth 21	555	555
Worth 22	308	308
Worth 23	367	367
Worth 24	221	221
Worth 25	456	456
Worth 26	305	305
Worth 27	298	298
Worth 28	277	277
Worth 29	404	404
Worth 30	413	413
Worth 31	546	546
Worth 32	267	267
Worth 33	362	362
Worth 34	404	404
Worth 35	405	405
Worth 36	452	452
Worth 37	356	356
Worth 38	515	515
Worth 39	358	358
Worth 40	460	460
Worth 41	220	220
Worth 42	311	311
Worth 43	306	306
Worth 44	253	253
Worth 45	331	331
Worth 46	480	480
Worth 47	216	216
Worth 48	279	279
Worth 49	241	241
Worth 50	414	414
Worth 51	269	269
Worth 52	240	240
Worth 53	390	390
Worth 54	444	444
Worth 55	214	214
Worth 56	367	367
Worth 57	425	425
Worth 58	427	427
Worth 59	627	627
Worth 60	230	230
Worth 61	312	312
Worth 62	209	209
Worth 63	407	407
Worth 64	473	473
Worth 65	479	479
Worth 66	263	263
Worth 67	216	216
Worth 68	390	390
Worth 69	524	524
Worth 70	462	462
Worth 71	298	298
Worth 72	449	449
Worth 73	267	267
Worth 74	204	204
Worth 75	474	474
Worth 76	201	201
Worth 77	385	385
Worth 78	488	488
Worth 79	216	216
Worth 80	533	533
Worth 81	258	258
Worth 82	368	368
Worth 83	197	197
Worth 84	384	384
Worth 85	395	395
Worth 86	365	365
Worth 87	346	346
Worth 88	231	231
Worth 89	426	426
Worth 90	448	448
Worth 91	216	216
Worth 92	411	411
Worth 93	222	222
Worth 94	421	421
Worth 95	358	358
Worth 96	544	544
Worth 97	379	379
Worth 98	432	432
Worth 99	214	214
Worth 100	386	386
