Precinct	total_votes	votes|Karen A. Yarbrough
48043	185	185
48044	274	274
48045	141	141
48046	133	133
49001	131	131
49002	129	129
49003	217	217
49004	234	234
49005	243	243
49006	194	194
49007	185	185
49008	157	157
49009	199	199
49010	232	232
49011	280	280
49012	288	288
49013	264	264
49014	173	173
49015	146	146
49016	212	212
49017	103	103
49018	258	258
49019	152	152
49020	323	323
49021	112	112
49022	212	212
49023	251	251
49024	147	147
49025	247	247
49026	216	216
49027	223	223
49028	236	236
49029	244	244
49030	252	252
49031	155	155
49032	209	209
49033	172	172
50001	121	121
50002	77	77
50003	111	111
50004	148	148
50005	90	90
50006	160	160
50007	187	187
50008	130	130
50009	110	110
50010	82	82
50011	95	95
50012	65	65
50013	123	123
50014	32	32
50015	171	171
50016	42	42
50017	75	75
50018	36	36
50019	58	58
50020	134	134
50021	118	118
50022	84	84
50023	73	73
50024	75	75
50025	88	88
50026	94	94
50027	36	36
50028	108	108
50029	67	67
50030	81	81
50031	135	135
50032	119	119
50033	117	117
50034	184	184
50035	192	192
50036	136	136
50037	147	147
50038	75	75
50039	46	46
50040	93	93
