Precinct	total_votes	votes|Michael G. Grace	votes|Mike Cashman	votes|Frank Avila	votes|Heather Boyle	votes|M Cameron ''Cam'' Davis	votes|Kimberly Neely Dubuclet	votes|Eira L. Corral Sepúlveda	votes|Patricia Theresa Flynn	votes|Shundar Lin	votes|Deyon Dean
Bremen 40	1106	110	62	96	108	208	209	114	100	18	81
Bremen 41	231	32	24	42	26	22	19	19	30	3	14
Bremen 42	564	47	39	58	85	59	92	47	104	20	13
Bremen 43	361	30	17	66	45	44	52	38	37	14	18
Bremen 44	556	61	30	70	51	95	94	41	48	11	55
Bremen 45	218	18	14	25	24	34	39	16	20	6	22
Bremen 46	356	31	25	47	55	35	64	27	58	7	7
Bremen 47	570	66	30	51	61	98	102	57	63	16	26
Bremen 48	564	62	41	54	74	86	94	44	70	9	30
Bremen 49	739	82	29	58	59	158	140	92	65	14	42
Bremen 50	461	45	37	49	66	50	62	41	87	17	7
Bremen 51	838	110	37	71	82	155	157	91	85	15	35
Bremen 52	328	33	18	61	49	28	39	28	57	7	8
Bremen 53	264	33	19	27	40	28	44	19	40	7	7
Bremen 54	276	33	27	39	41	34	31	22	41	4	4
Bremen 55	417	50	17	79	44	44	46	51	56	11	19
Bremen 56	703	96	54	76	82	110	100	49	86	9	41
Bremen 57	398	41	33	40	55	44	70	36	57	10	12
Bremen 58	483	43	41	63	74	46	72	39	85	9	11
Bremen 59	423	45	29	50	68	45	59	47	60	11	9
Bremen 60	351	32	17	52	45	43	44	25	75	8	10
Bremen 61	294	39	23	46	38	31	29	21	51	8	8
Bremen 62	479	42	28	45	69	65	75	38	84	19	14
Bremen 63	713	99	43	69	65	119	115	65	82	14	42
Bremen 64	562	50	35	58	86	61	95	45	109	12	11
Bremen 65	289	25	17	31	39	40	56	21	37	4	19
Bremen 66	705	76	33	53	56	151	145	101	48	5	37
Bremen 67	426	43	31	33	63	39	74	40	71	17	15
Bremen 68	225	14	14	32	35	19	32	19	54	3	3
Bremen 69	503	42	28	55	70	62	87	48	79	11	21
Bremen 70	445	51	32	29	48	78	88	53	35	7	24
Bremen 71	501	56	28	43	43	99	98	53	41	5	35
Bremen 72	274	23	16	30	38	27	44	28	51	10	7
Bremen 73	434	50	30	39	64	51	62	30	78	9	21
Bremen 74	486	45	29	54	67	54	78	49	77	19	14
Bremen 76	272	24	21	38	41	26	36	23	49	12	2
Bremen 77	654	58	38	68	105	82	99	52	109	22	21
Bremen 78	616	66	27	50	48	131	115	81	57	11	30
Bremen 79	359	30	26	44	49	35	58	32	62	11	12
Bremen 80	709	65	34	60	56	140	147	88	60	10	49
Calumet 1	546	74	28	99	48	74	70	49	56	18	30
Calumet 2	496	56	26	97	49	57	57	68	61	18	7
Calumet 3	641	74	35	74	61	112	120	46	76	8	35
Calumet 4	472	62	20	33	50	94	79	28	50	10	46
Calumet 5	577	69	23	54	54	110	107	48	64	15	33
Calumet 6	897	107	59	111	84	136	131	81	111	24	53
Calumet 7	607	55	29	103	52	87	84	63	74	28	32
Calumet 8	392	56	22	59	43	52	49	34	50	14	13
Calumet 9	548	81	32	62	60	92	82	30	71	10	28
Calumet 10	850	99	53	89	82	147	150	67	86	22	55
Calumet 11	970	113	33	106	96	182	178	64	114	15	69
Calumet 12	495	62	29	44	54	76	90	30	60	14	36
Cicero 1	784	68	29	210	100	50	51	168	61	25	22
Cicero 2	282	28	11	71	35	20	22	57	23	7	8
Cicero 3	515	44	17	139	73	22	33	117	35	21	14
Cicero 4	553	49	16	170	76	33	22	126	36	18	7
Cicero 5	857	67	29	233	145	42	42	203	60	22	14
Cicero 6	664	55	37	186	84	37	27	151	57	21	9
Cicero 7	370	38	15	98	48	21	33	69	26	14	8
Cicero 8	388	31	16	96	52	24	36	88	30	10	5
Cicero 9	611	56	29	170	70	42	33	132	52	17	10
Cicero 10	648	48	31	180	93	32	39	150	43	21	11
Cicero 11	634	43	26	156	96	46	55	134	54	13	11
Cicero 12	571	49	20	161	96	38	19	131	32	14	11
Cicero 13	699	54	41	189	136	25	35	155	43	11	10
Cicero 14	525	43	30	138	50	33	42	100	59	19	11
Cicero 15	569	43	24	134	92	42	52	99	50	20	13
Cicero 16	483	35	17	134	82	22	27	101	34	19	12
Cicero 17	671	58	29	172	73	56	48	146	56	23	10
Cicero 18	369	30	12	109	51	23	24	78	26	11	5
Cicero 19	840	66	36	244	138	43	47	181	49	22	14
Cicero 20	533	39	21	137	90	30	29	134	29	13	11
Cicero 21	521	45	26	139	56	34	37	100	43	22	19
Cicero 22	500	35	19	145	91	19	35	111	31	6	8
Cicero 23	769	51	32	217	124	53	42	170	54	20	6
Cicero 24	634	61	16	170	71	37	47	145	56	21	10
Cicero 25	598	49	25	158	76	35	30	143	44	15	23
Cicero 26	508	25	13	146	101	21	26	132	33	5	6
Cicero 27	602	37	27	157	77	39	35	150	38	23	19
Cicero 28	614	63	35	171	78	33	33	129	46	20	6
Cicero 29	569	48	24	154	66	31	31	134	45	20	16
Cicero 30	546	57	27	155	57	38	27	126	32	14	13
Cicero 31	421	47	19	105	48	37	27	88	33	7	10
Cicero 32	426	36	20	116	47	35	33	84	42	7	6
Elk Grove 1	546	43	35	48	65	90	104	63	68	23	7
Elk Grove 2	316	35	17	34	53	27	53	23	52	12	10
Elk Grove 3	523	53	41	60	89	45	93	37	84	8	13
Elk Grove 4	411	39	36	45	58	44	75	34	57	9	14
Elk Grove 5	732	48	46	50	91	115	140	102	99	26	15
Elk Grove 6	280	19	7	16	48	35	56	28	48	17	6
Elk Grove 7	660	42	22	44	86	98	136	91	101	27	13
Elk Grove 8	295	29	19	30	30	45	48	33	42	12	7
Elk Grove 9	404	39	26	39	67	40	75	27	77	12	2
Elk Grove 10	653	46	27	51	88	95	131	80	104	23	8
Elk Grove 11	553	40	27	37	84	70	114	55	97	17	12
Elk Grove 12	268	30	29	19	33	35	46	23	42	6	5
Elk Grove 13	424	41	31	60	66	44	57	40	62	16	7
Elk Grove 14	463	41	26	38	71	54	97	51	66	10	9
Elk Grove 15	308	34	20	36	51	33	48	22	46	12	6
Elk Grove 16	474	34	22	41	61	68	99	64	67	13	5
Elk Grove 17	375	44	30	47	65	31	53	26	58	14	7
Elk Grove 18	641	65	50	70	100	66	110	58	87	22	13
Elk Grove 19	549	46	36	47	88	76	102	56	74	20	4
Elk Grove 20	429	48	32	52	59	54	72	36	59	9	8
Elk Grove 21	337	24	22	41	60	36	59	32	46	13	4
Elk Grove 22	350	32	24	49	46	34	55	43	41	17	9
Elk Grove 23	617	52	34	48	90	81	110	75	90	25	12
Elk Grove 24	331	32	16	45	38	38	54	36	48	13	11
Elk Grove 25	422	25	24	36	60	67	79	51	60	14	6
Elk Grove 26	356	33	20	33	54	39	64	45	39	18	11
Elk Grove 27	435	40	39	47	62	43	75	39	64	15	11
Elk Grove 28	354	23	21	46	68	38	63	31	44	14	6
Elk Grove 29	469	42	33	46	76	57	77	44	70	17	7
Elk Grove 30	321	25	18	36	40	39	54	36	49	17	7
Elk Grove 31	208	20	19	23	29	21	36	28	24	5	3
Elk Grove 32	242	31	15	29	33	29	33	20	38	9	5
Elk Grove 33	308	23	22	35	55	30	62	27	43	5	6
Elk Grove 34	844	57	46	70	114	113	170	107	123	31	13
Elk Grove 35	390	34	32	53	57	38	57	40	53	16	10
Elk Grove 36	196	17	9	41	23	17	25	14	38	11	1
Elk Grove 37	517	57	45	57	73	56	75	41	80	23	10
Elk Grove 38	254	25	19	32	35	29	39	22	31	8	14
Elk Grove 39	541	52	31	65	81	63	88	52	81	18	10
Elk Grove 40	430	41	30	39	76	47	60	46	53	18	20
Elk Grove 41	161	11	10	15	24	18	35	20	16	7	5
Elk Grove 42	383	23	22	41	65	36	71	42	50	15	18
Elk Grove 43	429	35	31	49	68	52	81	38	59	11	5
Elk Grove 44	311	31	19	35	41	45	52	26	44	16	2
Elk Grove 45	299	25	20	28	52	36	56	26	44	8	4
Elk Grove 46	279	22	11	27	37	44	54	36	33	7	8
Elk Grove 47	636	56	35	69	101	64	106	59	107	22	17
Elk Grove 48	290	14	4	19	44	47	68	44	38	7	5
Elk Grove 49	369	40	29	52	62	26	54	34	53	14	5
Elk Grove 50	257	18	14	32	40	30	48	26	32	6	11
Elk Grove 51	548	58	39	57	87	61	96	53	71	17	9
Elk Grove 52	266	17	9	31	41	28	53	33	37	13	4
Evanston Ward 1 Precinct 1	372	8	12	30	35	81	71	84	27	17	7
Evanston Ward 1 Precinct 2	985	39	40	60	95	217	230	176	91	28	9
Evanston Ward 1 Precinct 3	900	34	23	50	73	251	198	167	66	24	14
Evanston Ward 1 Precinct 4	1287	47	46	37	81	369	322	263	73	34	15
Evanston Ward 2 Precinct 1	1472	57	49	66	123	367	346	259	126	49	30
Evanston Ward 2 Precinct 2	685	21	12	47	66	189	159	109	46	27	9
Evanston Ward 2 Precinct 3	677	55	33	47	74	151	121	72	73	23	28
Evanston Ward 2 Precinct 4	971	44	30	57	103	223	199	143	109	28	35
Evanston Ward 2 Precinct 5	801	43	26	56	77	197	176	111	66	25	24
Evanston Ward 3 Precinct 1	971	23	23	55	74	284	239	184	57	20	12
Evanston Ward 3 Precinct 2	1121	41	23	41	98	307	266	217	84	31	13
Evanston Ward 3 Precinct 3	925	31	24	49	71	263	222	176	61	17	11
Evanston Ward 3 Precinct 4	489	21	7	22	40	135	110	90	40	17	7
Evanston Ward 3 Precinct 5	813	36	29	38	84	198	176	133	71	32	16
Evanston Ward 3 Precinct 6	901	26	22	41	84	255	205	156	75	25	12
Evanston Ward 3 Precinct 7	841	31	31	34	96	222	173	135	74	28	17
Evanston Ward 4 Precinct 1	482	20	16	31	55	121	99	63	42	21	14
Evanston Ward 4 Precinct 2	868	24	15	49	68	242	215	162	55	20	18
Evanston Ward 4 Precinct 3	610	21	20	24	53	144	145	111	56	25	11
Evanston Ward 4 Precinct 4	1588	35	48	64	115	490	385	296	96	41	18
Evanston Ward 4 Precinct 5	573	14	16	31	49	155	140	104	39	16	9
Evanston Ward 4 Precinct 6	1162	50	33	65	79	289	265	220	87	47	27
Evanston Ward 5 Precinct 1	711	54	37	69	65	160	127	71	75	15	38
Evanston Ward 5 Precinct 2	1184	52	41	76	109	251	253	212	99	64	27
Evanston Ward 5 Precinct 3	758	60	32	56	74	173	141	99	67	23	33
Evanston Ward 5 Precinct 4	467	36	14	38	46	105	85	61	49	14	19
Evanston Ward 6 Precinct 1	1422	48	37	74	116	410	316	265	102	38	16
Evanston Ward 6 Precinct 2	797	27	18	38	63	227	187	158	53	19	7
Evanston Ward 6 Precinct 3	790	26	20	36	53	225	191	165	49	17	8
Evanston Ward 6 Precinct 4	1027	44	37	58	83	263	236	174	78	36	18
Evanston Ward 6 Precinct 5	1204	34	37	48	77	358	294	246	66	26	18
Evanston Ward 6 Precinct 6	661	29	22	29	48	174	169	128	45	13	4
Evanston Ward 6 Precinct 7	1247	34	41	55	81	379	310	246	74	20	7
Evanston Ward 7 Precinct 1	1607	51	49	77	107	445	399	310	103	38	28
Evanston Ward 7 Precinct 2	1536	52	45	85	115	430	356	287	90	48	28
Evanston Ward 7 Precinct 3	238	6	5	19	26	39	51	47	25	15	5
Evanston Ward 7 Precinct 4	827	25	19	34	51	256	216	170	36	9	11
Evanston Ward 7 Precinct 5	1271	42	42	56	88	386	309	235	68	32	13
Evanston Ward 7 Precinct 6	49	1	1	3	4	9	15	12	1	1	2
Evanston Ward 8 Precinct 1	1140	52	44	58	96	311	255	203	67	30	24
Evanston Ward 8 Precinct 2	725	34	23	53	76	143	155	111	73	29	28
Evanston Ward 8 Precinct 3	516	32	15	32	61	100	101	77	43	30	25
Evanston Ward 8 Precinct 4	930	31	19	73	70	238	220	168	65	32	14
Evanston Ward 8 Precinct 5	1086	54	40	79	102	257	240	178	90	26	20
Evanston Ward 9 Precinct 1	708	30	21	60	65	171	154	121	47	22	17
Evanston Ward 9 Precinct 2	879	44	36	57	66	216	201	151	70	19	19
Evanston Ward 9 Precinct 3	1237	40	25	66	102	332	302	224	89	39	18
Evanston Ward 9 Precinct 4	1104	26	17	51	81	322	267	213	72	31	24
Evanston Ward 9 Precinct 5	629	25	20	28	46	185	143	113	39	19	11
Evanston Ward 9 Precinct 6	840	28	38	50	76	222	190	136	62	22	16
Hanover 1	611	69	52	72	106	47	100	39	79	24	23
Hanover 2	456	48	45	55	72	37	71	48	53	15	12
Hanover 4	0	0	0	0	0	0	0	0	0	0	0
Hanover 5	463	47	43	62	73	33	77	45	63	13	7
Hanover 6	297	33	22	43	44	23	44	34	36	11	7
Hanover 7	428	46	33	53	72	35	58	39	60	18	14
Hanover 8	416	40	28	47	64	32	74	51	50	17	13
Hanover 9	407	36	18	33	64	51	77	45	59	16	8
Hanover 11	445	56	45	92	50	37	41	50	49	14	11
Hanover 12	336	28	15	58	37	31	36	66	38	16	11
Hanover 15	356	38	38	53	45	32	35	49	45	14	7
Hanover 16	535	52	52	74	80	45	80	50	67	23	12
Hanover 17	258	34	23	37	43	18	30	18	28	17	10
Hanover 18	427	48	35	69	57	40	49	46	45	21	17
Hanover 19	364	28	30	43	57	30	71	33	42	21	9
Hanover 20	504	53	46	65	71	54	60	42	66	33	14
Hanover 21	119	19	12	16	15	10	13	9	15	8	2
Hanover 22	426	54	35	55	54	42	61	49	51	15	10
Hanover 23	439	47	26	50	78	40	77	34	54	19	14
Hanover 24	364	45	32	61	52	32	36	59	34	4	9
Hanover 25	343	34	27	48	54	31	55	26	50	11	7
Hanover 26	387	38	31	53	47	44	56	41	49	16	12
Hanover 27	1123	107	69	131	170	112	179	114	139	66	36
Hanover 28	601	60	37	67	95	63	110	48	82	27	12
Hanover 31	274	17	11	41	40	31	49	36	32	12	5
Hanover 33	442	56	25	64	66	45	60	37	59	20	10
Hanover 34	509	47	37	72	85	41	79	49	68	14	17
Hanover 36	108	10	7	15	15	9	16	10	14	5	7
Hanover 37	691	70	60	68	112	70	113	66	84	25	23
Hanover 38	440	34	31	53	80	31	76	39	65	19	12
Hanover 40	548	48	44	62	86	58	92	53	70	19	16
Hanover 42	346	28	35	35	57	37	60	20	46	13	15
Hanover 43	472	44	35	62	69	50	70	46	65	16	15
Hanover 44	490	38	26	64	73	50	83	54	72	19	11
Lemont 1	397	30	27	38	74	38	64	29	66	20	11
Lemont 2	343	41	29	33	48	38	61	31	52	8	2
Lemont 3	541	49	33	58	84	62	92	53	90	16	4
Lemont 4	462	47	39	43	77	49	68	39	78	10	12
Lemont 5	507	52	43	61	87	45	83	32	86	10	8
Lemont 6	599	57	47	57	112	52	106	45	107	9	7
Lemont 7	518	53	43	62	92	41	83	32	87	18	7
Lemont 8	692	71	58	49	114	65	115	57	120	28	15
Lemont 9	311	29	16	31	58	27	53	17	53	20	7
Lemont 10	466	41	32	46	72	51	88	35	75	16	10
Lemont 11	670	57	52	64	117	61	125	49	115	26	4
Lemont 12	503	38	40	50	85	55	88	35	83	22	7
Lemont 13	508	39	38	59	84	47	78	33	88	25	17
Lemont 14	448	56	36	48	78	37	61	31	77	19	5
Leyden 1	303	35	17	65	41	20	36	29	36	14	10
Leyden 2	255	26	14	43	42	15	37	32	29	7	10
Leyden 3	493	60	36	94	65	43	62	54	56	12	11
Leyden 4	374	33	29	69	39	43	49	60	28	12	12
Leyden 5	455	54	34	87	53	52	47	58	49	13	8
Leyden 6	555	54	43	97	75	49	75	64	60	21	17
Leyden 7	221	27	11	32	28	21	43	18	31	6	4
Leyden 8	511	51	27	87	69	43	63	60	77	20	14
Leyden 9	623	57	41	90	85	71	93	67	81	25	13
Leyden 10	582	68	39	87	84	51	83	48	92	18	12
Leyden 11	385	49	28	64	50	45	58	40	36	12	3
Leyden 12	135	16	7	24	20	5	17	8	23	9	6
Leyden 13	498	53	27	95	70	51	47	50	71	23	11
Leyden 14	313	30	14	41	50	27	39	32	55	20	5
Leyden 15	474	43	25	86	56	38	64	59	71	24	8
Leyden 16	477	57	36	90	63	52	57	55	46	8	13
Leyden 17	308	36	27	61	50	18	32	21	36	16	11
Leyden 18	308	33	16	60	39	32	37	36	36	12	7
Leyden 19	456	49	39	59	58	55	60	51	60	16	9
Leyden 20	189	15	12	26	36	23	23	19	22	5	8
Leyden 21	305	49	12	46	30	32	23	47	47	13	6
Leyden 22	282	28	17	30	31	45	47	35	34	8	7
Leyden 23	697	52	31	62	120	87	127	81	102	21	14
Leyden 24	495	61	35	79	68	34	60	58	65	21	14
Leyden 25	280	27	23	47	40	27	31	31	35	12	7
Leyden 26	680	77	47	85	96	82	102	75	94	10	12
Leyden 27	126	20	13	23	23	8	8	12	13	4	2
Leyden 28	226	14	13	45	38	18	28	29	33	5	3
Leyden 29	253	22	18	44	31	21	31	35	33	12	6
Leyden 30	445	44	27	62	70	47	68	45	61	16	5
Leyden 31	503	56	26	91	68	42	60	62	67	17	14
Leyden 32	535	62	36	96	66	53	58	69	60	21	14
Leyden 33	400	45	24	77	58	28	48	49	55	10	6
Leyden 34	343	39	30	57	41	39	50	39	40	5	3
Leyden 35	245	21	17	47	38	24	27	19	34	8	10
Leyden 36	427	53	24	70	51	46	61	53	43	16	10
Leyden 37	245	29	22	32	35	21	29	19	36	13	9
Leyden 38	99	15	6	17	16	10	13	5	12	3	2
Leyden 39	362	34	22	50	51	39	55	36	61	9	5
Leyden 40	379	40	20	67	54	29	49	53	47	15	5
Leyden 41	240	23	17	50	28	20	33	35	21	8	5
Leyden 42	377	33	27	57	63	34	54	32	47	15	15
Leyden 43	347	33	21	61	47	29	46	45	45	12	8
Leyden 44	337	23	29	48	66	18	50	32	55	8	8
Leyden 45	352	38	29	49	57	33	43	32	49	16	6
Leyden 46	402	40	20	60	42	48	56	54	49	21	12
Leyden 47	285	26	17	58	34	18	31	35	38	19	9
Leyden 48	437	41	32	97	45	40	49	66	45	19	3
Leyden 49	589	73	49	95	78	46	70	48	90	24	16
Leyden 50	743	79	35	97	104	86	116	73	112	22	19
Lyons 1	94	8	2	4	9	20	17	19	9	5	1
Lyons 2	502	54	37	49	81	49	75	50	77	21	9
Lyons 3	472	78	33	78	45	54	48	48	63	14	11
Lyons 4	1094	87	59	114	156	124	205	132	142	48	27
Lyons 5	633	69	40	69	95	71	100	66	89	19	15
Lyons 6	391	40	22	49	56	37	56	48	52	21	10
Lyons 7	692	70	38	68	99	118	108	70	71	28	22
Lyons 8	315	39	32	49	43	19	30	29	46	19	9
Lyons 9	896	71	49	64	107	161	186	122	92	27	17
Lyons 10	631	80	32	62	94	72	120	66	76	20	9
Lyons 11	559	71	25	28	69	123	108	69	44	15	7
Lyons 12	262	25	20	18	37	35	47	33	30	12	5
Lyons 13	308	40	23	35	56	32	41	11	47	7	16
Lyons 14	844	129	53	38	103	153	150	106	78	22	12
Lyons 15	765	111	45	56	104	116	139	91	75	15	13
Lyons 16	1245	164	63	86	150	183	234	143	153	49	20
Lyons 17	292	21	15	29	44	29	49	31	47	19	8
Lyons 18	580	77	30	39	68	87	98	84	65	20	12
Lyons 19	515	76	28	77	53	71	58	53	70	18	11
Lyons 20	1019	123	42	74	135	159	199	142	107	27	11
Lyons 21	1014	113	60	75	140	134	189	125	127	33	18
Lyons 22	381	53	24	56	39	48	44	42	49	17	9
Lyons 23	551	51	43	69	83	54	89	54	70	24	14
Lyons 24	525	55	37	34	71	83	106	76	45	10	8
Lyons 25	576	93	46	80	82	41	83	40	76	23	12
Lyons 26	201	17	9	17	20	25	41	32	23	11	6
Lyons 27	259	21	22	18	46	26	45	24	40	10	7
Lyons 28	701	78	49	60	101	78	124	75	93	30	13
Lyons 29	354	41	32	53	45	30	43	30	57	17	6
Lyons 30	83	18	9	14	10	5	9	5	8	4	1
Lyons 31	580	61	39	54	70	83	99	79	67	19	9
Lyons 32	189	24	13	26	24	23	27	16	26	5	5
Lyons 33	222	31	19	31	37	19	21	15	35	10	4
Lyons 34	194	18	16	33	23	11	28	23	33	6	3
Lyons 35	344	40	34	60	46	29	45	17	47	14	12
Lyons 36	412	34	22	38	60	51	63	48	72	15	9
Lyons 37	408	62	26	58	44	45	33	47	71	11	11
Lyons 38	221	26	12	26	28	18	32	27	36	7	9
Lyons 39	612	57	37	37	83	106	124	82	62	22	2
Lyons 40	451	58	27	33	79	53	78	47	63	9	4
Lyons 41	323	31	29	26	45	39	56	30	51	8	8
Lyons 42	532	72	34	53	64	66	95	71	58	11	8
Lyons 43	628	147	22	44	70	88	97	76	59	16	9
Lyons 44	928	125	61	59	141	116	163	101	121	26	15
Lyons 45	838	81	49	89	128	90	141	84	121	35	20
Lyons 46	352	39	38	43	55	26	47	23	57	16	8
Lyons 47	750	141	36	56	104	98	118	79	91	22	5
Lyons 48	596	87	55	98	87	43	65	53	85	12	11
Lyons 49	332	32	21	37	55	19	49	36	55	16	12
Lyons 50	683	114	40	49	106	87	113	62	79	24	9
Lyons 51	356	39	28	61	49	37	37	39	48	14	4
Lyons 52	667	93	52	69	94	62	97	65	88	25	22
Lyons 53	538	59	39	56	77	68	92	62	67	13	5
Lyons 54	326	45	29	33	47	29	42	27	58	14	2
Lyons 55	663	99	37	43	86	89	115	78	84	22	10
Lyons 56	740	87	59	153	88	57	67	82	91	32	24
Lyons 57	659	78	41	153	74	64	52	92	71	20	14
Lyons 58	288	32	27	38	49	20	32	26	45	12	7
Lyons 59	431	51	14	69	59	40	58	54	59	15	12
Lyons 60	899	117	62	174	86	106	97	94	104	13	46
Lyons 61	653	68	44	71	96	75	109	71	89	21	9
Lyons 62	268	21	14	21	34	40	47	37	35	14	5
Lyons 63	658	50	31	51	92	89	123	79	95	31	17
Lyons 64	522	89	31	96	53	57	50	57	60	19	10
Lyons 65	638	83	54	93	97	44	64	62	112	21	8
Lyons 66	367	51	27	43	47	41	44	37	61	9	7
Lyons 67	586	61	38	65	71	65	90	67	96	23	10
Lyons 68	411	60	34	65	55	36	41	45	50	7	18
Lyons 69	806	106	49	59	109	118	149	96	95	14	11
Lyons 70	387	53	24	37	58	54	54	14	56	10	27
Lyons 71	140	31	8	28	18	14	14	9	14	2	2
Lyons 72	939	188	46	63	120	118	154	112	96	30	12
Lyons 73	610	64	30	52	87	74	120	76	80	18	9
Lyons 74	253	24	15	31	38	18	39	24	42	14	8
Lyons 75	338	43	35	45	45	27	38	40	48	10	7
Lyons 76	358	61	32	52	47	31	32	23	56	7	17
Lyons 77	332	36	28	51	40	25	37	34	54	16	11
Lyons 78	279	34	22	37	43	24	37	20	46	10	6
Maine 1	278	26	22	38	40	29	34	30	30	17	12
Maine 2	369	36	26	47	52	45	59	30	52	17	5
Maine 3	202	17	12	20	30	25	32	22	27	12	5
Maine 4	390	22	21	28	71	43	82	43	55	18	7
Maine 5	449	51	38	54	68	44	72	44	45	22	11
Maine 6	728	58	36	69	112	92	128	85	109	27	12
Maine 7	243	25	14	20	31	30	44	26	29	16	8
Maine 8	300	29	19	32	52	32	45	30	44	11	6
Maine 9	826	67	53	86	129	79	146	87	130	34	15
Maine 10	404	18	18	29	55	55	86	58	55	22	8
Maine 11	274	19	12	33	45	25	47	29	46	13	5
Maine 12	338	21	18	31	56	35	60	40	52	19	6
Maine 13	459	35	24	44	79	47	83	40	73	23	11
Maine 14	606	45	28	53	103	71	107	58	99	32	10
Maine 15	243	24	23	31	39	26	36	20	28	12	4
Maine 16	366	29	21	36	62	46	52	34	59	15	12
Maine 17	478	24	26	48	74	62	72	66	75	12	19
Maine 18	417	31	32	49	61	45	67	48	58	15	11
Maine 19	287	19	17	25	44	33	52	29	44	18	6
Maine 20	283	17	17	32	39	33	60	30	37	10	8
Maine 21	564	42	27	58	94	65	100	53	96	19	10
Maine 22	626	28	31	51	100	88	119	78	100	21	10
Maine 23	370	45	27	32	58	35	53	46	48	17	9
Maine 24	668	60	33	56	112	78	126	73	111	11	8
Maine 25	633	51	37	51	83	96	121	70	76	32	16
Maine 26	506	49	38	47	82	54	83	50	73	18	12
Maine 27	409	18	21	29	57	66	78	53	62	15	10
Maine 28	192	18	12	27	23	25	29	19	22	11	6
Maine 29	621	37	23	58	105	72	118	75	92	29	12
Maine 30	1087	67	51	87	153	169	224	153	149	26	8
Maine 31	462	38	31	37	70	59	92	46	57	21	11
Maine 32	268	28	23	28	34	27	43	18	50	15	2
Maine 33	289	25	18	33	47	22	50	34	36	15	9
Maine 34	582	53	31	65	81	67	98	81	76	22	8
Maine 35	530	29	24	55	74	70	97	62	81	22	16
Maine 36	444	38	21	35	63	57	84	47	68	20	11
Maine 37	432	29	17	38	69	62	80	48	61	22	6
Maine 38	299	32	12	28	47	37	56	32	42	8	5
Maine 39	448	39	34	44	72	43	74	35	80	20	7
Maine 40	337	33	23	19	44	41	65	37	47	22	6
Maine 41	343	20	22	38	61	30	53	32	59	14	14
Maine 42	762	53	43	71	104	106	140	93	112	24	16
Maine 43	383	19	19	33	58	62	76	40	52	17	7
Maine 44	387	29	28	27	49	65	67	46	49	20	7
Maine 45	180	24	13	22	21	18	24	16	26	9	7
Maine 46	499	35	29	67	62	71	91	51	75	14	4
Maine 47	436	41	27	61	73	35	57	41	66	19	16
Maine 48	585	43	22	56	93	75	95	69	98	19	15
Maine 49	410	29	24	43	79	31	68	40	65	17	14
Maine 50	395	19	18	31	63	51	80	57	56	13	7
Maine 51	396	38	28	60	44	42	63	40	44	23	14
Maine 52	509	34	32	40	66	74	102	67	56	28	10
Maine 53	366	34	29	54	48	36	49	42	49	15	10
Maine 54	550	30	34	59	70	83	105	69	70	16	14
Maine 55	410	33	23	38	76	37	76	34	70	14	9
Maine 56	413	44	35	52	53	39	62	45	52	22	9
Maine 57	178	26	17	22	21	18	26	19	15	13	1
Maine 58	401	39	19	59	53	42	63	40	65	15	6
Maine 59	419	45	25	53	77	33	66	27	69	10	14
Maine 60	642	41	34	56	86	82	116	80	101	31	15
Maine 61	233	17	13	22	47	19	49	16	41	7	2
Maine 62	230	16	11	28	29	28	42	30	28	13	5
Maine 63	343	28	22	42	45	51	51	41	40	18	5
Maine 64	214	12	12	23	41	24	27	16	38	12	9
Maine 65	298	20	14	16	45	38	59	37	48	13	8
Maine 66	85	12	5	16	14	6	9	6	11	3	3
Maine 67	551	37	30	66	83	76	101	61	70	17	10
Maine 68	344	28	19	38	65	24	62	33	55	10	10
Maine 69	298	30	19	36	49	28	47	25	43	17	4
Maine 70	441	39	36	62	54	43	70	48	61	16	12
Maine 71	233	18	17	21	32	35	34	26	23	15	12
Maine 72	326	30	19	44	42	44	63	28	47	8	1
Maine 73	109	10	3	9	22	8	21	10	17	6	3
Maine 74	430	29	29	42	71	57	75	47	49	25	6
Maine 75	390	28	25	40	52	46	63	46	64	17	9
Maine 76	250	15	11	26	27	38	51	30	27	22	3
Maine 77	663	58	49	67	95	69	117	78	86	27	17
Maine 78	249	30	24	26	36	21	35	27	31	13	6
Maine 79	289	29	18	44	25	32	40	39	37	13	12
Maine 80	351	23	14	39	56	44	58	40	53	12	12
Maine 81	138	10	10	20	12	13	25	14	20	10	4
Maine 82	452	39	21	43	64	53	75	59	62	25	11
Maine 83	233	12	15	27	40	29	47	24	29	7	3
Maine 84	190	19	18	23	21	15	31	25	26	9	3
Maine 85	232	24	19	23	32	27	40	26	34	6	1
Maine 86	370	42	21	46	59	42	55	36	48	12	9
Maine 87	323	15	16	22	51	49	66	38	43	18	5
Maine 88	279	15	9	22	51	38	57	30	41	11	5
Maine 89	171	20	13	19	30	17	25	9	21	11	6
Maine 90	205	18	11	32	29	24	31	15	31	7	7
Maine 91	648	42	32	50	91	83	134	82	95	26	13
Maine 92	189	19	8	25	34	17	30	16	29	8	3
New Trier 1	889	41	54	36	97	183	202	153	79	31	13
New Trier 2	983	55	56	59	126	165	221	142	115	30	14
New Trier 3	797	47	49	59	81	153	164	110	90	33	11
New Trier 4	867	48	45	47	81	184	193	154	71	31	13
New Trier 5	511	28	24	32	58	100	119	79	48	20	3
