Precinct	total_votes	votes|Deval Patrick	votes|Bernie Sanders	votes|Joseph R. Biden	votes|Michael R. Bloomberg	votes|Elizabeth Warren	votes|Pete Buttigieg	votes|Tom Steyer	votes|Andrew Yang	votes|Michael Bennet	votes|John K. Delaney	votes|Tulsi Gabbard	votes|Cory Booker
01001	383	1	243	129	5	5	0	0	0	0	0	0	0
01002	310	1	233	71	3	2	0	0	0	0	0	0	0
01003	379	0	190	180	0	8	0	0	1	0	0	0	0
01004	345	1	179	157	2	5	0	0	0	0	0	1	0
01005	358	0	188	162	3	4	0	0	0	1	0	0	0
01006	305	0	159	133	3	4	0	0	4	0	1	1	0
01007	266	0	183	81	1	1	0	0	0	0	0	0	0
01008	277	0	141	123	5	2	0	0	1	1	1	1	2
01009	257	0	170	81	0	3	0	0	1	0	0	1	1
01010	394	0	184	205	1	2	0	0	1	0	0	1	0
01011	391	0	211	170	0	7	2	0	0	0	0	0	1
01012	439	0	308	125	1	3	1	0	1	0	0	0	0
01013	166	1	107	52	2	2	0	0	1	0	0	1	0
01014	343	0	168	167	1	5	0	0	0	0	0	2	0
01015	261	0	167	84	2	6	0	0	1	0	1	0	0
01016	432	1	282	133	3	8	3	0	1	0	0	1	0
01017	340	1	251	78	2	6	1	0	1	0	0	0	0
01018	333	0	249	76	0	5	1	1	0	0	0	1	0
01019	367	0	253	100	0	7	0	0	1	2	0	4	0
01020	331	1	242	79	2	6	0	0	0	1	0	0	0
01021	459	0	227	219	2	6	0	0	2	1	0	2	0
01022	222	0	145	74	0	2	1	0	0	0	0	0	0
01023	541	0	386	144	1	7	0	0	1	0	0	2	0
01024	340	0	254	78	1	3	0	1	0	0	1	2	0
01025	321	0	231	82	2	4	1	0	0	0	1	0	0
01026	246	0	187	54	0	4	0	0	0	0	0	1	0
01027	378	1	189	175	2	5	2	0	3	0	0	1	0
01028	111	0	69	39	0	1	0	0	0	0	2	0	0
01029	452	1	238	200	1	9	0	0	3	0	0	0	0
01030	411	0	283	112	2	12	0	0	0	0	0	2	0
01031	240	1	153	79	2	3	0	1	1	0	0	0	0
01032	313	0	183	117	0	9	0	0	0	0	0	4	0
01033	375	1	185	179	3	5	1	0	1	0	0	0	0
01034	305	0	212	84	0	5	1	0	1	0	0	2	0
01035	381	0	196	165	2	12	1	0	2	0	0	2	1
01036	351	0	177	161	3	7	0	0	2	0	0	1	0
01037	285	0	149	127	2	4	0	0	1	0	0	2	0
01038	257	0	163	81	6	4	3	0	0	0	0	0	0
01039	245	0	136	101	2	2	2	0	2	0	0	0	0
01040	339	0	183	136	8	5	1	1	3	1	0	1	0
01041	234	0	157	73	0	3	0	0	1	0	0	0	0
01042	97	0	67	28	1	1	0	0	0	0	0	0	0
01043	215	0	129	80	1	2	1	0	1	0	0	1	0
01044	311	0	203	101	2	3	2	0	0	0	0	0	0
02001	359	0	212	134	1	8	0	0	0	0	0	4	0
02002	223	0	33	179	3	2	3	0	0	0	1	2	0
02003	386	0	190	182	0	8	1	1	2	0	0	1	1
02004	318	0	191	119	0	5	1	0	1	0	0	1	0
02005	391	0	232	146	1	9	0	0	1	0	0	2	0
02006	318	0	211	97	0	8	0	0	0	0	0	2	0
02007	260	0	141	111	3	2	1	0	1	0	0	0	1
02008	355	0	206	139	1	6	1	0	0	0	0	2	0
02009	229	0	55	160	4	4	1	0	0	0	0	5	0
02010	191	0	25	156	2	3	2	0	0	0	0	3	0
02011	320	0	44	260	8	4	1	0	0	2	0	1	0
02012	350	0	82	254	5	4	2	0	0	0	0	2	1
02013	319	0	47	259	2	5	3	0	0	0	0	3	0
02014	423	0	268	143	3	6	1	0	1	0	0	1	0
02015	323	0	152	159	1	7	1	0	1	0	0	1	1
02016	286	0	137	136	4	6	3	0	0	0	0	0	0
02017	432	0	243	178	2	3	4	0	1	0	0	1	0
02018	306	0	73	221	2	3	2	0	1	0	0	4	0
02019	147	0	35	105	3	3	1	0	0	0	0	0	0
02020	316	0	89	209	3	6	6	0	2	0	0	0	1
02021	355	0	194	147	2	7	4	0	0	0	0	1	0
02022	333	0	66	256	3	5	2	0	0	0	0	1	0
02023	235	0	20	202	10	1	1	0	0	0	0	1	0
02024	239	0	55	173	5	2	1	0	1	0	0	2	0
02025	368	0	190	166	3	6	1	0	2	0	0	0	0
02026	265	1	84	167	5	4	1	0	1	0	0	2	0
02027	272	0	63	196	2	3	1	0	0	0	0	7	0
02028	311	0	93	204	6	5	0	0	0	0	0	3	0
02029	322	1	104	198	7	3	5	0	0	0	0	3	1
02030	242	0	47	184	4	5	1	0	0	0	0	1	0
02031	385	0	63	304	11	4	1	0	0	0	0	1	1
02032	222	0	79	132	6	2	2	0	0	0	0	1	0
02033	505	0	90	395	8	5	6	0	0	0	0	1	0
02034	262	0	36	204	12	5	4	0	0	0	0	1	0
02035	337	1	70	251	4	5	3	0	1	0	0	1	1
02036	299	0	82	202	2	8	2	0	1	0	0	2	0
02037	318	0	75	227	10	4	1	0	0	0	0	1	0
02038	282	1	51	218	3	1	3	0	1	0	1	3	0
02039	169	0	57	101	8	1	0	0	1	0	0	1	0
02040	275	0	86	179	1	5	3	0	0	0	0	1	0
02041	265	0	74	179	5	3	1	1	1	0	0	1	0
02042	299	0	98	189	4	2	1	0	1	0	0	4	0
02043	334	0	63	256	4	4	2	0	1	0	0	4	0
02044	193	0	43	147	1	2	0	0	0	0	0	0	0
02045	330	0	110	198	6	8	2	0	1	1	0	3	1
02046	196	0	72	108	3	9	2	0	0	1	0	0	1
03001	391	0	127	241	12	8	0	0	0	0	0	0	3
03002	457	0	95	331	13	9	1	0	2	2	0	0	4
03003	210	1	64	135	3	2	0	2	1	0	1	0	1
03004	390	0	95	281	6	5	0	0	0	2	0	0	1
03005	185	0	69	108	5	2	0	0	0	0	0	0	1
03006	431	0	132	276	4	13	4	0	0	0	0	2	0
03007	241	0	47	182	5	4	0	0	0	0	0	0	3
03008	226	0	82	131	6	3	1	0	0	0	2	0	1
03009	384	0	137	235	7	2	1	0	0	0	0	0	2
03010	140	0	35	100	2	1	0	0	0	1	0	0	1
03011	314	0	93	213	3	4	0	0	1	0	0	0	0
03012	365	0	98	251	3	4	2	0	1	1	0	0	5
03013	408	0	100	300	2	5	1	0	0	0	0	0	0
03014	387	1	157	211	1	9	2	0	1	1	1	3	0
03015	261	1	85	166	2	4	0	2	0	0	1	0	0
03016	266	0	77	178	4	3	0	1	0	2	0	1	0
03017	459	0	200	247	0	8	2	0	1	1	0	0	0
03018	429	2	157	248	8	4	1	1	0	5	0	1	2
03019	367	0	75	273	5	5	2	0	5	0	0	2	0
03020	371	0	132	224	6	6	0	0	0	2	0	0	1
03021	383	0	81	285	10	4	2	0	0	1	0	0	0
03022	431	0	189	221	0	9	6	0	2	0	0	4	0
03023	240	1	68	152	10	2	0	1	1	1	1	1	2
03024	264	0	96	151	8	3	1	2	2	1	0	0	0
03025	552	0	131	399	8	9	3	0	0	0	0	2	0
03026	405	0	99	288	7	10	1	0	0	0	0	0	0
03027	406	0	130	249	5	7	5	0	1	0	0	9	0
03028	230	4	49	166	5	3	0	0	2	1	0	0	0
03029	305	0	107	189	1	4	0	2	0	0	1	0	1
03030	297	0	79	207	2	4	0	1	0	0	1	0	3
03031	386	1	142	234	3	3	1	1	0	1	0	0	0
03032	417	0	151	251	6	3	0	0	4	0	0	1	1
03033	416	0	168	223	2	13	2	1	1	0	0	5	1
03034	435	0	152	267	3	7	5	0	0	0	0	1	0
03035	157	1	51	98	1	3	0	1	0	0	0	1	1
03036	145	0	43	99	2	1	0	0	0	0	0	0	0
03037	291	1	92	190	4	1	0	2	1	0	0	0	0
03038	295	1	53	228	4	4	2	0	1	1	0	0	1
03039	424	0	155	251	1	11	3	0	1	0	0	1	1
03040	290	1	91	188	4	5	1	0	0	0	0	0	0
03041	316	1	107	189	6	5	1	0	0	1	2	2	2
04001	497	0	284	192	0	16	1	0	1	0	0	2	1
04002	431	0	148	272	2	5	1	0	0	0	0	2	1
04003	284	0	97	182	3	0	1	0	0	0	0	0	1
04004	446	3	155	259	13	7	1	0	0	2	0	0	6
04005	421	1	151	256	4	6	0	0	0	0	0	1	2
04006	459	2	87	348	9	3	2	1	2	1	0	1	3
04007	420	0	117	288	6	4	0	0	0	2	0	0	3
04008	402	0	131	264	1	4	0	0	0	0	0	0	2
04009	464	0	103	347	7	5	1	0	0	0	0	1	0
04010	470	1	140	313	1	10	0	0	0	0	0	2	3
04011	316	1	84	223	2	2	0	0	2	0	0	2	0
04012	412	0	115	290	3	1	0	1	0	0	0	0	2
04013	430	0	209	201	0	9	8	0	1	0	0	2	0
04014	327	0	92	215	8	5	3	0	0	0	0	2	2
04015	428	2	125	287	6	1	0	1	1	1	0	0	4
04016	547	0	240	289	4	8	0	0	1	1	0	4	0
04017	424	0	193	215	2	12	2	0	0	0	0	0	0
04018	358	0	100	231	15	4	2	0	6	0	0	0	0
04019	260	1	87	155	7	5	0	1	1	1	0	0	2
04020	328	1	118	193	3	6	3	0	2	0	1	1	0
04021	422	0	240	164	2	10	3	0	1	0	1	1	0
04022	376	1	121	241	2	8	0	0	1	0	0	1	1
04023	498	1	224	253	2	12	0	1	0	1	0	2	2
04024	353	3	110	230	5	4	0	0	0	1	0	0	0
04025	427	0	140	275	3	6	3	0	0	0	0	0	0
04026	323	0	75	231	9	4	0	1	0	0	0	2	1
04027	488	1	240	226	2	14	2	0	0	1	0	1	1
04028	319	0	98	210	2	2	0	0	2	0	0	3	2
04029	301	0	104	185	5	5	0	1	1	0	0	0	0
04030	416	1	115	290	3	4	1	0	0	0	1	0	1
04031	448	0	66	370	3	4	1	0	1	0	1	0	2
04032	375	0	130	231	1	7	1	1	0	1	0	3	0
04033	367	0	135	219	5	5	2	0	1	0	0	0	0
04034	313	1	92	207	3	8	0	0	1	1	0	0	0
04035	393	1	102	269	8	8	2	0	0	0	0	0	3
04036	419	1	132	274	5	2	0	0	1	0	1	0	3
04037	578	0	250	298	5	17	3	0	2	0	0	2	1
04038	375	0	97	272	2	2	1	0	0	0	0	1	0
05001	259	2	74	173	5	1	0	3	0	0	1	0	0
05002	220	0	60	150	4	2	0	0	2	0	0	1	1
05003	378	0	200	165	2	10	0	0	0	0	0	1	0
05004	451	0	244	200	3	2	0	0	0	0	0	1	1
05005	291	0	90	181	9	9	0	1	0	0	0	0	1
05006	260	2	85	167	3	1	0	1	0	1	0	0	0
05007	376	0	118	242	5	6	0	1	2	1	0	1	0
05008	407	0	167	226	3	10	1	0	0	0	0	0	0
05009	468	2	202	243	5	14	0	0	0	0	0	2	0
05010	234	0	86	141	4	3	0	0	0	0	0	0	0
05011	383	0	156	217	1	8	1	0	0	0	0	0	0
05012	205	2	60	132	5	4	1	0	0	1	0	0	0
05013	290	0	98	185	1	2	0	1	1	1	0	0	1
05014	296	0	96	190	3	2	0	0	2	0	0	0	3
05015	341	0	144	183	3	7	1	0	0	1	0	1	1
05016	294	0	97	189	3	2	1	0	0	0	1	0	1
05017	234	1	83	138	2	2	1	3	1	1	0	0	2
05018	350	0	179	158	0	13	0	0	0	0	0	0	0
05019	378	1	166	183	4	23	1	0	0	0	0	0	0
05020	435	1	138	276	6	11	0	0	0	0	1	2	0
05021	366	0	176	176	6	7	0	0	0	1	0	0	0
05022	440	0	106	323	3	6	0	0	0	0	0	0	2
05023	602	1	247	325	3	23	0	1	0	0	0	2	0
05024	401	0	202	168	2	19	2	1	1	1	1	2	2
05025	311	0	74	222	8	6	0	0	0	0	0	0	1
05026	302	0	84	202	12	3	0	0	1	0	0	0	0
05027	415	0	222	175	2	12	1	0	1	0	0	2	0
05028	348	0	87	252	4	2	0	0	0	0	0	2	1
05029	322	1	92	212	6	7	2	0	1	0	0	0	1
05030	212	0	71	128	5	4	0	0	0	3	0	1	0
05031	218	0	60	151	1	2	2	0	1	1	0	0	0
05032	354	0	84	264	1	2	0	0	0	0	0	1	2
05033	345	0	74	256	4	2	0	1	0	3	0	0	5
05034	445	0	205	223	2	9	2	0	1	0	0	2	1
05035	448	1	192	230	5	14	3	0	0	1	0	1	1
05036	120	0	31	82	4	0	0	0	1	0	0	0	2
05037	384	0	125	239	2	12	1	0	1	0	0	3	1
05038	261	0	74	175	5	3	1	0	1	0	0	0	2
05039	313	0	108	187	2	11	1	0	1	0	0	3	0
05040	243	1	71	163	2	4	1	0	0	1	0	0	0
05041	214	2	27	179	2	3	1	0	0	0	0	0	0
06001	308	0	63	232	5	4	0	1	1	0	0	2	0
06002	318	0	63	243	5	5	0	0	1	0	0	0	1
06003	313	0	50	253	3	6	0	0	0	0	1	0	0
06004	186	0	69	109	6	0	0	0	0	0	1	1	0
06005	145	1	41	99	1	1	0	0	0	1	0	0	1
06006	310	1	75	222	4	3	0	2	1	0	0	0	2
06007	245	0	65	170	4	1	0	2	1	0	0	0	2
06008	290	0	66	214	4	2	0	0	1	0	0	0	3
06009	214	0	62	143	3	2	1	0	0	2	0	0	1
06010	160	0	68	91	0	1	0	0	0	0	0	0	0
06011	224	1	66	146	7	3	0	1	0	0	0	0	0
06012	175	1	55	111	5	3	0	0	0	0	0	0	0
06013	217	0	55	155	3	1	0	1	0	1	0	0	1
06014	252	1	56	189	2	1	0	0	0	1	2	0	0
06015	219	3	59	146	2	3	1	3	0	0	0	0	2
06016	324	1	101	208	4	5	0	1	1	1	2	0	0
06017	153	0	33	114	5	1	0	0	0	0	0	0	0
06018	232	1	57	169	0	2	1	1	0	0	1	0	0
06019	212	0	60	144	2	1	0	2	0	1	0	0	2
06020	139	0	30	103	4	1	0	0	0	0	1	0	0
06021	119	0	37	76	4	1	1	0	0	0	0	0	0
06022	221	7	42	104	9	9	5	8	10	5	7	9	6
06023	120	0	33	80	4	0	0	0	0	1	0	0	2
06024	135	1	41	78	10	2	1	1	0	1	0	0	0
06025	118	0	33	79	2	1	0	1	1	0	0	0	1
06026	151	1	44	98	3	3	0	1	0	0	0	0	1
06027	122	1	32	85	1	1	0	0	0	1	0	0	1
06028	115	0	32	79	2	1	0	0	0	0	1	0	0
06029	295	2	74	213	4	1	1	0	0	0	0	0	0
06030	200	0	60	128	4	4	0	3	1	0	0	0	0
06031	298	1	65	222	3	4	0	0	0	1	1	0	1
06032	253	0	52	188	8	1	0	0	0	1	0	0	3
06033	253	2	62	184	1	0	0	2	0	1	0	0	1
06034	268	0	60	199	2	2	0	1	0	0	0	1	3
06035	267	0	65	188	4	3	0	2	0	0	1	1	3
06036	330	2	64	252	4	5	1	0	0	0	0	0	2
06037	317	0	82	225	1	3	0	1	1	0	2	1	1
06038	309	0	77	218	11	1	0	0	1	0	0	0	1
06039	199	0	56	137	4	0	0	0	0	0	0	0	2
06040	222	0	53	160	3	2	0	1	1	0	0	0	2
06041	279	0	80	193	3	1	0	1	0	1	0	0	0
06042	235	0	65	159	3	3	0	1	1	0	0	0	3
06043	237	2	56	173	3	1	0	1	0	1	0	0	0
06044	271	0	75	188	5	2	1	0	0	0	0	0	0
06045	298	0	74	215	8	0	0	1	0	0	0	0	0
06046	188	1	49	132	4	1	0	0	0	0	0	0	1
06047	197	0	60	126	5	2	1	2	0	0	0	0	1
06048	256	1	69	178	3	2	0	1	1	0	0	0	1
07001	226	0	75	146	1	1	0	0	2	0	0	0	1
07002	220	0	69	139	3	2	2	1	1	0	0	1	2
07003	284	1	81	194	2	4	0	0	0	0	0	0	2
07004	252	1	59	183	6	1	0	0	2	0	0	0	0
07005	225	1	69	139	11	3	1	0	0	0	1	0	0
07006	320	0	87	211	4	11	0	0	1	0	0	3	3
07007	210	0	61	140	4	2	0	1	0	1	1	0	0
07008	185	1	70	97	5	6	1	0	1	2	1	0	1
07009	427	2	107	297	8	7	0	0	1	0	0	1	4
07010	274	0	74	192	3	3	0	0	0	1	0	0	1
07011	237	0	69	155	5	3	0	0	0	2	0	0	3
07012	232	2	71	146	8	3	0	1	0	0	0	0	1
07013	176	0	58	114	2	0	0	0	0	0	0	2	0
07014	243	1	78	143	8	6	0	0	2	2	0	0	3
07015	245	0	73	165	4	0	0	1	0	1	0	0	1
07016	175	1	49	116	4	2	0	0	0	2	0	0	1
07017	207	0	53	150	2	2	0	0	0	0	0	0	0
07018	171	0	58	107	3	1	0	0	1	0	0	1	0
07019	194	2	60	125	2	1	2	0	0	1	0	0	1
07020	161	0	44	106	3	5	0	1	0	1	0	0	1
07021	159	0	43	108	2	0	1	0	2	0	0	1	2
07022	191	1	58	127	2	2	0	0	0	0	0	1	0
07023	255	1	57	192	4	0	0	0	0	0	0	0	1
07024	178	2	40	133	3	0	0	0	0	0	0	0	0
07025	187	1	65	114	1	2	0	0	0	1	0	0	3
07026	207	0	49	152	3	3	0	0	0	0	0	0	0
07027	188	0	40	143	3	2	0	0	0	0	0	0	0
07028	151	0	35	108	4	0	0	0	0	1	0	1	2
07029	193	0	51	137	4	0	0	0	1	0	0	0	0
07030	154	0	38	105	5	1	0	0	0	0	0	1	4
07031	144	0	53	87	3	0	0	0	0	0	1	0	0
07032	361	0	67	282	2	3	0	0	1	0	1	2	3
07033	352	0	64	283	0	1	1	0	0	0	0	1	2
07034	310	0	65	234	5	0	0	2	0	0	0	1	3
07035	259	0	93	154	6	2	0	0	1	1	0	1	1
07036	300	1	66	225	4	2	0	0	1	0	0	0	1
07037	253	1	61	183	6	1	0	0	1	0	0	0	0
07038	202	0	40	157	1	2	0	0	0	1	0	0	1
07039	225	1	54	160	4	2	0	1	0	0	0	0	3
07040	225	1	33	178	11	1	1	0	0	0	0	0	0
07041	237	0	62	168	0	5	0	0	0	0	0	1	1
07042	217	0	56	158	3	0	0	0	0	0	0	0	0
07043	228	1	49	167	5	4	0	1	0	0	0	0	1
07044	204	0	59	140	2	1	0	0	1	0	0	0	1
07045	215	0	70	134	5	3	1	0	0	0	1	0	1
07046	111	1	24	82	3	0	0	1	0	0	0	0	0
08001	194	1	57	122	8	2	0	0	0	1	0	1	2
08002	192	0	53	129	9	1	0	0	0	0	0	0	0
08003	334	0	69	254	4	4	0	0	0	0	1	1	1
08004	313	1	66	241	1	1	0	0	2	0	0	0	1
08005	309	0	57	246	2	2	1	0	0	0	0	0	1
08006	280	0	72	201	4	1	0	1	0	0	0	0	1
08007	315	0	61	250	4	0	0	0	0	0	0	0	0
08008	293	0	78	209	5	1	0	0	0	0	0	0	0
08009	192	0	46	140	1	2	0	0	1	1	0	0	1
08010	369	0	75	286	3	3	0	0	0	1	0	0	1
08011	167	0	42	122	0	1	1	0	1	0	0	0	0
08012	233	0	49	173	7	2	0	0	0	1	0	1	0
08013	268	0	70	190	3	3	0	0	1	1	0	0	0
08014	184	0	59	115	2	4	0	1	0	0	1	1	1
08015	247	1	68	168	4	2	0	0	0	2	2	0	0
08016	81	0	21	53	5	0	0	0	0	0	0	1	1
08017	234	0	51	177	5	0	0	0	0	0	0	0	1
08018	179	0	45	124	9	1	0	0	0	0	0	0	0
08019	313	0	67	235	5	2	0	1	1	0	0	0	2
08020	312	0	85	218	2	4	1	0	1	0	1	0	0
08021	324	0	77	228	5	6	0	2	4	1	0	0	1
08022	246	0	52	188	2	3	0	0	0	0	0	0	1
08023	196	0	46	145	3	0	0	1	0	0	0	0	1
08024	169	1	57	111	0	0	0	0	0	0	0	0	0
08025	235	2	57	168	1	4	0	0	0	1	0	0	2
08026	188	0	56	124	3	1	1	1	0	1	0	0	1
08027	308	0	74	222	6	2	0	0	1	0	0	0	3
08028	258	0	73	175	6	1	0	0	0	0	0	0	3
08029	284	0	73	205	0	3	0	0	0	0	0	2	1
08030	279	0	75	192	6	2	2	0	1	0	0	0	1
08031	201	1	42	153	1	1	0	0	0	1	0	0	2
08032	229	1	52	168	5	0	0	0	1	1	0	0	1
08033	202	1	30	163	4	3	0	0	0	0	1	0	0
08034	275	0	53	216	1	4	0	1	0	0	0	0	0
08035	327	0	69	245	6	2	1	0	0	0	0	1	3
08036	269	0	53	207	2	4	0	0	1	1	0	0	1
08037	231	0	51	174	2	2	1	0	0	1	0	0	0
08038	182	0	40	138	3	0	0	1	0	0	0	0	0
08039	272	0	72	194	4	0	0	0	1	0	0	0	1
08040	223	1	53	163	0	1	0	0	0	0	1	1	3
08041	271	0	70	192	6	2	0	0	0	0	0	0	1
08042	297	0	83	206	2	2	0	1	0	2	0	0	1
08043	148	1	31	110	4	0	0	0	0	1	0	0	1
08044	187	1	34	146	4	0	1	0	0	1	0	0	0
08045	196	1	50	136	4	2	0	1	0	1	0	0	1
08046	189	0	38	146	3	0	0	0	0	0	0	1	1
08047	222	1	39	175	4	2	0	0	1	0	0	0	0
08048	237	1	60	173	0	2	0	0	0	0	0	0	1
08049	270	2	72	190	2	1	0	0	0	1	1	0	1
08050	274	0	61	208	2	1	0	0	0	1	0	0	1
08051	290	1	60	220	4	3	0	0	0	0	0	0	2
08052	382	0	76	295	5	3	0	0	0	1	0	0	2
08053	122	0	19	98	2	0	0	1	0	0	0	0	2
08054	190	0	39	141	2	4	2	0	0	1	0	0	1
08055	263	1	46	208	4	2	0	0	0	0	0	1	1
08056	299	0	66	227	4	1	0	0	0	0	0	0	1
09001	236	1	39	186	3	3	0	2	0	0	0	0	2
09002	224	0	58	152	7	4	1	0	0	1	1	0	0
09003	151	1	61	79	3	4	1	0	0	1	0	0	1
09004	198	0	54	140	1	2	0	0	1	0	0	0	0
09005	226	0	43	178	4	0	0	1	0	0	0	0	0
09006	241	0	70	165	3	1	0	0	1	0	0	0	1
09007	151	0	41	105	2	1	0	1	0	0	0	0	1
09008	210	1	52	148	5	3	0	0	0	0	0	0	1
09009	273	0	56	208	4	3	0	1	0	0	0	0	1
09010	207	1	61	130	8	1	2	0	0	2	0	0	2
09011	166	0	36	125	4	1	0	0	0	0	0	0	0
09012	267	0	48	213	1	3	0	0	0	0	0	0	2
09013	307	0	55	241	5	2	1	0	0	0	0	1	2
09014	307	1	59	237	5	3	0	0	1	0	0	0	1
09015	206	1	73	124	4	0	0	0	0	0	3	1	0
09016	251	0	54	190	3	0	1	1	0	0	0	0	2
09017	167	1	35	122	3	3	0	0	0	1	0	0	2
09018	165	0	41	115	5	2	0	0	0	0	0	1	1
09019	217	1	43	163	5	2	1	0	0	0	0	0	2
09020	219	0	58	146	6	4	0	2	0	1	1	0	1
09021	218	0	56	152	2	5	0	0	1	0	0	0	2
09022	276	1	57	209	4	1	0	1	1	0	1	0	1
09023	296	0	68	220	6	1	0	0	0	0	0	0	1
09024	279	1	66	199	5	4	1	0	0	2	0	0	1
09025	263	0	64	194	3	1	0	0	0	1	0	0	0
09026	203	0	80	118	2	1	0	0	0	0	1	0	1
09027	198	0	47	143	4	2	0	1	0	1	0	0	0
09028	104	1	37	62	1	0	0	0	0	1	0	0	2
09029	131	0	19	108	1	1	0	0	1	0	0	1	0
09030	174	0	31	139	3	0	0	0	0	1	0	0	0
09031	178	0	50	119	5	3	0	0	0	0	0	1	0
09032	240	1	57	174	5	0	0	0	0	1	0	0	2
09033	168	2	39	123	1	2	0	0	0	0	0	0	1
09034	174	2	49	113	5	3	0	0	1	0	0	0	1
09035	250	0	40	202	6	0	0	0	2	0	0	0	0
09036	201	1	52	139	4	3	0	0	1	0	1	0	0
09037	335	0	127	197	0	3	2	2	0	0	0	4	0
09038	231	0	57	167	3	0	0	1	0	0	0	0	3
09039	254	0	51	199	1	0	1	1	0	0	0	0	1
09040	308	0	70	226	6	3	0	0	1	0	0	0	2
09041	202	1	44	150	1	1	1	0	1	0	1	0	2
09042	279	2	68	198	5	2	1	1	1	0	0	0	1
09043	177	0	38	125	9	3	0	0	1	0	0	0	1
09044	224	0	42	171	3	1	1	2	0	1	0	0	3
09045	178	1	46	128	0	2	0	0	0	0	0	0	1
09046	250	0	74	163	4	5	0	0	0	1	1	1	1
09047	298	0	59	225	5	4	0	2	0	0	0	1	2
09048	280	1	65	201	7	1	0	0	2	0	2	0	1
09049	299	0	70	221	3	1	0	1	1	0	1	1	0
09050	388	1	92	282	7	0	0	0	2	1	1	0	2
09051	267	1	69	189	6	2	0	0	0	0	0	0	0
10001	213	0	71	128	6	5	0	3	0	0	0	0	0
10002	182	0	82	88	2	4	5	0	0	0	0	1	0
10003	176	0	72	94	3	4	1	0	0	0	0	2	0
10004	154	2	70	74	2	1	0	1	1	0	3	0	0
10005	152	0	74	71	4	2	0	0	1	0	0	0	0
10006	162	1	80	67	8	3	0	0	0	1	0	2	0
10007	124	0	74	44	3	1	1	0	0	0	0	1	0
10008	107	1	45	54	3	2	0	0	0	1	0	0	1
10009	176	0	88	76	6	0	1	0	3	0	0	2	0
10010	201	1	119	74	4	1	0	0	0	1	0	1	0
10011	252	0	153	88	8	2	1	0	0	0	0	0	0
10012	133	0	78	48	4	1	0	0	0	0	0	2	0
10013	198	0	84	109	5	0	0	0	0	0	0	0	0
10014	259	0	127	125	2	2	0	0	1	0	0	2	0
10015	453	0	101	331	10	5	2	0	2	1	0	1	0
10016	120	0	67	45	1	1	2	1	1	1	0	0	1
10017	293	0	135	144	3	0	5	0	0	0	1	5	0
10018	120	0	51	62	4	3	0	0	0	0	0	0	0
10019	216	0	112	90	4	2	1	1	1	0	0	5	0
10020	229	1	121	94	8	1	1	0	0	0	0	2	1
10021	216	1	122	84	1	1	1	1	0	1	1	3	0
10022	122	1	75	39	2	1	1	0	0	1	1	1	0
10023	182	0	107	66	2	2	3	0	1	1	0	0	0
10024	180	0	66	105	2	0	3	0	1	0	2	1	0
10025	61	0	24	35	0	2	0	0	0	0	0	0	0
10026	153	0	79	64	4	4	0	0	0	1	1	0	0
10027	171	0	65	99	4	2	1	0	0	0	0	0	0
10028	238	1	157	76	2	0	0	1	1	0	0	0	0
10029	216	0	142	65	5	2	1	1	0	0	0	0	0
10030	183	1	113	63	3	1	1	0	0	1	0	0	0
10031	152	0	100	46	6	0	0	0	0	0	0	0	0
10032	198	0	131	65	1	0	1	0	0	0	0	0	0
10033	154	1	107	37	5	0	0	1	0	0	1	2	0
10034	133	0	55	69	4	0	0	0	0	2	0	0	3
10035	218	0	121	87	6	0	1	0	3	0	0	0	0
10036	53	1	18	30	3	0	0	0	0	1	0	0	0
11001	332	0	175	132	3	6	2	1	10	1	0	1	1
11002	16	0	5	9	1	0	0	0	0	0	0	0	1
11003	320	0	227	82	0	9	0	1	0	0	0	0	1
11004	226	5	130	74	5	3	1	0	5	0	0	3	0
11005	408	0	279	96	11	6	5	0	7	0	1	3	0
11006	378	0	173	192	1	4	2	0	2	0	0	4	0
11007	333	0	196	127	0	4	0	0	3	0	1	2	0
11008	261	2	153	90	2	2	4	0	3	2	0	3	0
11009	262	3	160	73	7	7	0	0	3	1	4	4	0
11010	269	3	134	111	2	9	2	0	4	1	0	3	0
11011	268	1	147	104	3	2	2	0	6	1	0	2	0
11012	368	1	127	191	13	7	5	2	2	0	2	16	2
11013	306	1	114	160	5	4	5	1	1	0	0	14	1
11014	168	4	72	64	8	4	0	0	11	2	0	3	0
11015	108	0	48	52	3	0	0	0	2	0	2	1	0
11016	186	1	89	85	2	0	1	0	4	0	0	4	0
11017	415	1	253	134	6	6	5	2	3	0	0	5	0
11018	239	3	107	106	6	3	1	1	6	0	0	6	0
11019	391	1	266	113	3	6	1	0	0	0	0	1	0
11020	203	0	79	104	6	4	2	0	5	0	0	2	1
11021	384	1	150	202	12	4	6	0	4	1	0	3	1
11022	358	1	201	127	6	7	0	1	3	0	0	11	1
11023	205	1	97	90	5	4	2	0	4	0	0	2	0
11024	387	2	152	206	8	4	5	0	2	1	1	6	0
11025	365	2	172	172	5	5	2	0	3	0	1	3	0
11026	330	3	167	143	7	2	0	0	2	0	2	4	0
11027	99	0	58	35	0	3	1	0	0	0	1	1	0
11028	110	0	47	49	5	2	1	1	0	0	1	4	0
11029	331	0	124	190	3	4	1	0	3	0	0	6	0
11030	158	0	80	62	4	3	1	0	4	0	0	3	1
