Precinct	Register Voters	Ballots Cast	Turnout %
31016	661	448	67.78
31017	603	354	58.71
31018	559	336	60.11
31019	504	313	62.10
31020	547	360	65.81
31021	554	371	66.97
31022	579	360	62.18
31023	571	356	62.35
31024	598	375	62.71
31025	589	355	60.27
31026	584	393	67.29
31027	673	404	60.03
31028	606	345	56.93
31029	625	378	60.48
31030	507	304	59.96
31031	538	367	68.22
31032	545	339	62.20
31033	562	368	65.48
31034	600	389	64.83
31035	637	389	61.07
31036	549	368	67.03
31037	541	341	63.03
31038	620	396	63.87
31039	645	408	63.26
31040	672	407	60.57
31041	630	359	56.98
32001	1061	765	72.10
32002	880	758	86.14
32003	861	704	81.77
32004	793	633	79.82
32005	841	690	82.05
32006	914	752	82.28
32007	924	724	78.35
32008	999	805	80.58
32009	880	682	77.50
32010	938	722	76.97
32011	733	604	82.40
32012	663	490	73.91
32013	922	721	78.20
32014	826	674	81.60
32015	792	645	81.44
32016	806	648	80.40
32017	833	646	77.55
32018	774	646	83.46
32019	820	639	77.93
32020	830	642	77.35
32021	798	682	85.46
32022	1055	852	80.76
32023	810	678	83.70
32024	729	575	78.88
32025	811	651	80.27
32026	844	674	79.86
32027	792	658	83.08
32028	845	633	74.91
32029	864	711	82.29
32030	796	682	85.68
32031	875	721	82.40
32032	793	662	83.48
32033	853	697	81.71
32034	869	720	82.85
32035	821	692	84.29
32036	863	716	82.97
32037	875	660	75.43
32038	809	665	82.20
32039	910	745	81.87
32040	829	724	87.33
32041	824	688	83.50
32042	780	613	78.59
32043	734	581	79.16
33001	948	685	72.26
33002	1155	863	74.72
33003	1009	780	77.30
33004	1117	866	77.53
33005	859	603	70.20
33006	842	612	72.68
33007	1020	744	72.94
33008	970	805	82.99
33009	951	740	77.81
33010	816	612	75.00
33011	983	732	74.47
33012	932	689	73.93
33013	851	651	76.50
33014	494	356	72.06
33015	985	737	74.82
33016	1205	904	75.02
33017	1001	748	74.73
33018	1204	863	71.68
33019	1031	725	70.32
33020	982	773	78.72
33021	936	709	75.75
33022	832	623	74.88
33023	881	702	79.68
33024	964	800	82.99
33025	1083	807	74.52
33026	681	537	78.85
33027	991	737	74.37
33028	823	625	75.94
34001	758	512	67.55
34002	697	386	55.38
34003	824	550	66.75
34004	723	422	58.37
34005	682	448	65.69
34006	787	547	69.50
34007	751	524	69.77
34008	704	432	61.36
34009	786	454	57.76
34010	726	467	64.33
34011	798	449	56.27
34012	794	523	65.87
34013	756	523	69.18
34014	741	431	58.16
34015	839	491	58.52
34016	777	453	58.30
34017	921	628	68.19
34018	765	401	52.42
34019	893	631	70.66
34020	776	542	69.85
34021	781	534	68.37
34022	658	449	68.24
34023	651	412	63.29
34024	760	470	61.84
34025	778	524	67.35
34026	823	534	64.88
34027	727	459	63.14
34028	678	383	56.49
34029	684	405	59.21
34030	604	422	69.87
34031	806	457	56.70
34032	779	484	62.13
34033	738	473	64.09
34034	744	521	70.03
34035	849	557	65.61
34036	668	443	66.32
34037	716	364	50.84
34038	661	302	45.69
34039	754	388	51.46
34040	807	562	69.64
34041	635	365	57.48
34042	681	461	67.69
34043	605	427	70.58
34044	722	478	66.20
34045	752	503	66.89
34046	481	316	65.70
34047	823	514	62.45
34048	742	494	66.58
34049	881	578	65.61
34050	725	453	62.48
34051	707	505	71.43
34052	518	352	67.95
34053	667	388	58.17
35001	809	588	72.68
35002	759	554	72.99
35003	805	544	67.58
35004	767	551	71.84
35005	721	521	72.26
35006	805	539	66.96
35007	785	574	73.12
35008	785	600	76.43
35009	801	583	72.78
35010	930	728	78.28
35011	865	609	70.40
35012	778	427	54.88
35013	785	438	55.80
35014	782	475	60.74
35015	930	662	71.18
35016	751	408	54.33
35017	876	665	75.91
35018	742	469	63.21
35019	757	382	50.46
35020	782	547	69.95
35021	822	522	63.50
35022	938	669	71.32
35023	798	577	72.31
35024	761	527	69.25
35025	877	706	80.50
35026	751	491	65.38
35027	765	535	69.93
35028	808	543	67.20
35029	879	568	64.62
35030	864	588	68.06
35031	809	625	77.26
36001	803	557	69.36
36002	803	532	66.25
36003	645	466	72.25
36004	886	533	60.16
36005	825	526	63.76
36006	796	466	58.54
36007	794	577	72.67
36008	685	428	62.48
36009	812	491	60.47
36010	876	587	67.01
36011	663	427	64.40
36012	727	355	48.83
36013	632	366	57.91
36014	784	543	69.26
36015	790	543	68.73
36016	774	520	67.18
36017	812	548	67.49
36018	776	503	64.82
36019	938	621	66.20
36020	789	508	64.39
36021	829	500	60.31
36022	772	479	62.05
36023	812	488	60.10
36024	856	550	64.25
36025	861	517	60.05
36026	782	484	61.89
36027	731	498	68.13
36028	786	492	62.60
36029	866	566	65.36
36030	789	516	65.40
37001	798	444	55.64
37002	686	404	58.89
37003	737	423	57.39
37004	731	440	60.19
37005	815	516	63.31
37006	784	510	65.05
37007	708	372	52.54
37008	745	411	55.17
37009	885	565	63.84
37010	882	582	65.99
37011	778	436	56.04
37012	748	416	55.61
37013	687	402	58.52
37014	881	546	61.98
37015	865	534	61.73
37016	848	546	64.39
37017	764	462	60.47
37018	819	483	58.97
37019	811	453	55.86
37020	783	443	56.58
37021	782	469	59.97
37022	836	466	55.74
37023	738	495	67.07
37024	807	534	66.17
37025	787	483	61.37
37026	853	586	68.70
37027	829	532	64.17
37028	694	455	65.56
37029	810	520	64.20
37030	841	489	58.15
37031	840	547	65.12
37032	755	474	62.78
37033	871	580	66.59
37034	832	511	61.42
37035	805	518	64.35
37036	820	516	62.93
37037	950	592	62.32
37038	847	536	63.28
37039	815	502	61.60
37040	800	526	65.75
37041	740	488	65.95
38001	732	475	64.89
38002	757	559	73.84
38003	832	571	68.63
38004	760	513	67.50
38005	799	560	70.09
38006	867	559	64.48
38007	788	522	66.24
38008	777	511	65.77
38009	839	581	69.25
38010	715	501	70.07
38011	686	479	69.83
38012	797	549	68.88
38013	862	571	66.24
38014	822	566	68.86
38015	731	501	68.54
38016	775	553	71.35
38017	860	618	71.86
38018	803	548	68.24
38019	855	602	70.41
38020	826	574	69.49
38021	772	466	60.36
38022	715	498	69.65
38023	798	563	70.55
38024	818	596	72.86
38025	681	462	67.84
38026	779	548	70.35
38027	824	575	69.78
38028	877	636	72.52
38029	793	509	64.19
38030	847	536	63.28
38031	713	532	74.61
38032	801	515	64.29
38033	805	546	67.83
38034	762	527	69.16
38035	782	533	68.16
38036	721	479	66.44
38037	783	532	67.94
38038	766	482	62.92
38039	816	570	69.85
38040	754	524	69.50
38041	672	487	72.47
39001	645	527	81.71
39002	708	558	78.81
39003	779	583	74.84
39004	648	505	77.93
39005	738	567	76.83
39006	867	555	64.01
39007	648	468	72.22
39008	872	621	71.22
39009	802	576	71.82
39010	356	264	74.16
39011	719	510	70.93
39012	1064	745	70.02
39013	778	519	66.71
39014	729	530	72.70
39015	849	616	72.56
39016	797	541	67.88
39017	761	553	72.67
39018	776	530	68.30
39019	743	539	72.54
39020	874	653	74.71
39021	729	516	70.78
39022	724	536	74.03
39023	722	542	75.07
39024	852	679	79.69
39025	791	495	62.58
39026	730	543	74.38
39027	116	97	83.62
39028	842	631	74.94
39029	489	317	64.83
39030	918	696	75.82
39031	792	509	64.27
39032	783	515	65.77
39033	923	666	72.16
39034	893	627	70.21
39035	756	547	72.35
39036	350	193	55.14
39037	643	524	81.49
39038	360	296	82.22
39039	449	337	75.06
39040	690	486	70.43
39041	763	591	77.46
39042	686	582	84.84
39043	738	576	78.05
39044	550	434	78.91
39045	649	505	77.81
40001	827	571	69.04
40002	785	580	73.89
40003	923	750	81.26
40004	553	347	62.75
40005	836	619	74.04
40006	869	717	82.51
40007	713	595	83.45
40008	895	730	81.56
40009	728	544	74.73
40010	964	678	70.33
40011	753	604	80.21
40012	600	491	81.83
40013	1005	901	89.65
40014	830	548	66.02
40015	878	550	62.64
40016	900	749	83.22
40017	702	525	74.79
40018	825	577	69.94
40019	1032	762	73.84
40020	927	620	66.88
40021	839	682	81.29
40022	747	592	79.25
40023	914	679	74.29
40024	833	591	70.95
40025	838	714	85.20
40026	737	595	80.73
40027	1060	805	75.94
40028	836	653	78.11
40029	765	573	74.90
40030	671	520	77.50
40031	806	668	82.88
40032	828	657	79.35
40033	692	596	86.13
40034	787	552	70.14
40035	771	495	64.20
40036	685	565	82.48
40037	878	663	75.51
40038	857	743	86.70
40039	349	225	64.47
41001	705	525	74.47
41002	752	595	79.12
41003	728	515	70.74
41004	700	563	80.43
41005	874	660	75.51
41006	784	637	81.25
41007	788	642	81.47
41008	726	569	78.37
41009	777	581	74.77
41010	738	597	80.89
41011	852	642	75.35
41012	866	606	69.98
41013	902	695	77.05
41014	774	640	82.69
41015	918	702	76.47
41016	762	558	73.23
41017	752	584	77.66
41018	682	532	78.01
41019	775	631	81.42
41020	693	461	66.52
41021	754	541	71.75
41022	793	598	75.41
41023	870	627	72.07
41024	792	532	67.17
41025	976	604	61.89
41026	703	543	77.24
41027	850	559	65.76
41028	1067	714	66.92
41029	826	535	64.77
41030	780	569	72.95
41031	794	613	77.20
41032	638	473	74.14
41033	742	554	74.66
41034	684	502	73.39
41035	855	656	76.73
41036	723	559	77.32
41037	839	634	75.57
41038	767	530	69.10
41039	776	610	78.61
41040	770	619	80.39
41041	788	587	74.49
41042	750	604	80.53
41043	804	620	77.11
41044	772	603	78.11
41045	765	559	73.07
41046	746	577	77.35
41047	771	567	73.54
42001	748	646	86.36
42002	1068	832	77.90
42003	926	766	82.72
42004	1576	1292	81.98
42005	738	587	79.54
42006	786	665	84.61
42007	985	836	84.87
42008	800	640	80.00
42009	1110	796	71.71
42010	1060	918	86.60
42011	604	492	81.46
42012	705	579	82.13
42013	680	578	85.00
42014	1076	903	83.92
42015	819	652	79.61
42016	872	740	84.86
42017	1153	1017	88.20
42018	1098	921	83.88
42019	1092	925	84.71
42020	1008	819	81.25
42021	885	741	83.73
42022	501	408	81.44
42023	915	781	85.36
42024	839	718	85.58
42025	997	804	80.64
42026	1025	861	84.00
42027	588	509	86.56
42028	896	810	90.40
42029	916	773	84.39
42030	668	579	86.68
42031	1065	906	85.07
42032	977	807	82.60
42033	926	792	85.53
42034	788	645	81.85
42035	1229	984	80.07
42036	1470	1190	80.95
42037	680	546	80.29
42038	864	696	80.56
42039	1016	852	83.86
42040	1193	982	82.31
42041	878	743	84.62
42042	1295	1149	88.73
43001	453	370	81.68
43002	839	717	85.46
43003	844	694	82.23
43004	1111	942	84.79
43005	738	617	83.60
43006	646	528	81.73
43007	563	464	82.42
43008	678	559	82.45
43009	875	711	81.26
43010	970	802	82.68
43011	832	682	81.97
43012	568	504	88.73
43013	801	685	85.52
43014	789	661	83.78
43015	886	788	88.94
43016	1024	825	80.57
43017	676	582	86.09
43018	899	775	86.21
43019	871	749	85.99
43020	897	764	85.17
43021	945	745	78.84
43022	595	502	84.37
43023	606	503	83.00
43024	730	605	82.88
43025	624	548	87.82
43026	514	441	85.80
43027	778	675	86.76
43028	1115	890	79.82
43029	817	701	85.80
43030	1042	892	85.60
43031	870	708	81.38
43032	892	775	86.88
43033	824	703	85.32
43034	561	502	89.48
43035	943	797	84.52
43036	478	414	86.61
43037	1000	825	82.50
43038	745	599	80.40
43039	906	779	85.98
43040	684	562	82.16
43041	1044	900	86.21
43042	816	665	81.50
43043	863	733	84.94
43044	801	665	83.02
43045	480	415	86.46
43046	488	412	84.43
44001	1269	1135	89.44
44002	937	714	76.20
44003	501	443	88.42
44004	822	694	84.43
44005	940	802	85.32
44006	1085	942	86.82
44007	605	529	87.44
44008	1072	942	87.87
44009	852	690	80.99
44010	910	741	81.43
44011	961	798	83.04
44012	865	783	90.52
44013	790	644	81.52
44014	797	695	87.20
44015	813	672	82.66
44016	935	797	85.24
44017	1072	943	87.97
44018	958	745	77.77
44019	999	874	87.49
44020	912	769	84.32
44021	967	866	89.56
44022	906	767	84.66
44023	852	743	87.21
44024	620	539	86.94
44025	871	735	84.39
44026	996	834	83.73
44027	938	822	87.63
44028	875	760	86.86
44029	997	833	83.55
44030	988	844	85.43
44031	836	660	78.95
44032	1020	856	83.92
44033	824	748	90.78
44034	915	760	83.06
44035	996	860	86.35
44036	920	775	84.24
44037	896	798	89.06
44038	958	754	78.71
44039	893	735	82.31
44040	857	735	85.76
44041	1098	966	87.98
45001	535	464	86.73
45002	659	472	71.62
45003	636	503	79.09
45004	817	649	79.44
45005	730	543	74.38
45006	856	664	77.57
45007	1018	768	75.44
45008	782	571	73.02
45009	828	581	70.17
45010	840	599	71.31
45011	648	438	67.59
45012	790	536	67.85
45013	631	470	74.48
45014	1031	711	68.96
45015	867	653	75.32
45016	663	456	68.78
45017	864	626	72.45
45018	890	577	64.83
45019	466	325	69.74
45020	584	435	74.49
45021	704	495	70.31
45022	761	537	70.57
45023	770	537	69.74
45024	680	437	64.26
45025	483	353	73.08
45026	437	310	70.94
45027	738	522	70.73
45028	650	472	72.62
45029	564	379	67.20
45030	712	524	73.60
45031	645	442	68.53
45032	721	471	65.33
45033	545	371	68.07
45034	837	571	68.22
45035	782	556	71.10
45036	769	549	71.39
45037	748	522	69.79
45038	746	476	63.81
45039	810	543	67.04
45040	742	534	71.97
45041	735	521	70.88
45042	707	530	74.96
45043	759	558	73.52
45044	722	531	73.55
45045	534	377	70.60
45046	613	446	72.76
45047	579	414	71.50
45048	634	445	70.19
46001	781	509	65.17
46002	739	593	80.24
46003	882	791	89.68
46004	770	602	78.18
46005	1039	830	79.88
46006	863	668	77.40
46007	816	723	88.60
46008	761	519	68.20
46009	835	708	84.79
46010	1256	1090	86.78
46011	865	685	79.19
46012	847	708	83.59
46013	793	672	84.74
46014	1047	769	73.45
46015	882	715	81.07
46016	864	717	82.99
46017	899	756	84.09
46018	945	760	80.42
46019	508	467	91.93
46020	848	566	66.75
46021	748	523	69.92
46022	774	532	68.73
46023	748	504	67.38
46024	866	729	84.18
46025	813	637	78.35
46026	863	675	78.22
46027	974	840	86.24
46028	725	647	89.24
46029	745	587	78.79
46030	842	709	84.20
46031	825	721	87.39
46032	950	701	73.79
46033	857	768	89.61
46034	1012	799	78.95
46035	963	811	84.22
46036	721	641	88.90
46037	632	509	80.54
46038	959	733	76.43
46039	806	671	83.25
46040	702	574	81.77
47001	563	424	75.31
47002	767	671	87.48
47003	779	649	83.31
47004	812	688	84.73
47005	848	714	84.20
47006	932	781	83.80
47007	763	614	80.47
47008	795	676	85.03
47009	726	626	86.23
47010	988	840	85.02
47011	811	696	85.82
47012	822	711	86.50
47013	712	611	85.81
47014	706	605	85.69
47015	963	794	82.45
47016	772	621	80.44
47017	806	634	78.66
47018	834	696	83.45
47019	1022	829	81.12
47020	750	621	82.80
47021	759	608	80.11
47022	829	736	88.78
47023	845	708	83.79
47024	794	693	87.28
47025	966	786	81.37
47026	1070	913	85.33
47027	707	611	86.42
47028	775	624	80.52
47029	834	697	83.57
47030	958	827	86.33
47031	798	649	81.33
47032	879	776	88.28
47033	806	673	83.50
47034	800	694	86.75
47035	829	682	82.27
47036	891	767	86.08
47037	807	725	89.84
47038	779	673	86.39
47039	787	666	84.63
47040	708	631	89.12
47041	861	762	88.50
47042	758	658	86.81
47043	773	664	85.90
47044	883	701	79.39
47045	770	636	82.60
47046	732	600	81.97
47047	928	815	87.82
47048	83	75	90.36
48001	708	587	82.91
48002	366	302	82.51
48003	966	788	81.57
48004	753	634	84.20
48005	402	340	84.58
48006	1003	803	80.06
48007	764	633	82.85
48008	443	357	80.59
48009	546	461	84.43
48010	981	845	86.14
48011	597	496	83.08
48012	895	743	83.02
48013	965	792	82.07
48014	441	358	81.18
48015	577	448	77.64
48016	851	680	79.91
48017	717	607	84.66
48018	682	463	67.89
48019	555	429	77.30
48020	844	687	81.40
48021	1101	830	75.39
48022	599	518	86.48
48023	873	724	82.93
48024	946	769	81.29
48025	678	544	80.24
48026	439	362	82.46
48027	1788	1280	71.59
48028	1007	810	80.44
48029	367	308	83.92
48030	620	546	88.06
48031	1181	943	79.85
48032	877	712	81.19
48033	403	356	88.34
48034	617	553	89.63
48035	859	457	53.20
48036	424	373	87.97
48037	833	665	79.83
48038	748	614	82.09
48039	613	523	85.32
48040	628	550	87.58
48041	999	823	82.38
48042	959	765	79.77
48043	861	661	76.77
48044	882	752	85.26
48045	583	482	82.68
48046	525	433	82.48
49001	765	478	62.48
49002	536	425	79.29
49003	953	707	74.19
49004	1087	803	73.87
49005	902	647	71.73
49006	811	613	75.59
49007	867	726	83.74
49008	726	556	76.58
49009	871	682	78.30
49010	834	626	75.06
49011	998	776	77.76
49012	1121	928	82.78
49013	959	788	82.17
49014	753	555	73.71
49015	703	525	74.68
49016	847	631	74.50
49017	646	513	79.41
49018	988	823	83.30
49019	851	633	74.38
49020	1149	935	81.38
49021	584	422	72.26
49022	908	679	74.78
49023	1011	773	76.46
49024	830	598	72.05
49025	1094	882	80.62
49026	1003	776	77.37
49027	1039	815	78.44
49028	1104	860	77.90
49029	966	761	78.78
49030	962	768	79.83
49031	722	538	74.52
49032	954	688	72.12
49033	729	573	78.60
50001	700	536	76.57
50002	502	347	69.12
50003	651	453	69.59
50004	812	582	71.67
50005	592	410	69.26
50006	895	597	66.70
50007	742	588	79.25
50008	777	565	72.72
50009	667	452	67.77
50010	912	617	67.65
50011	562	404	71.89
50012	298	246	82.55
50013	1038	687	66.18
50014	218	188	86.24
50015	737	571	77.48
50016	225	187	83.11
50017	868	546	62.90
50018	156	127	81.41
50019	658	420	63.83
50020	778	577	74.16
50021	676	475	70.27
50022	773	531	68.69
50023	629	384	61.05
50024	757	489	64.60
50025	781	504	64.53
50026	940	635	67.55
50027	193	172	89.12
50028	920	674	73.26
50029	845	590	69.82
50030	636	410	64.47
50031	1027	689	67.09
50032	971	701	72.19
50033	585	453	77.44
50034	899	696	77.42
50035	828	643	77.66
50036	733	496	67.67
50037	687	535	77.87
50038	277	225	81.23
50039	659	431	65.40
50040	829	580	69.96
